,Unnamed: 0,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,Water_Quality_Label
4055,23947,23948.0,2025-12-08 00:00:00,2025,12,8,0,978,38.331904,21.842924,18.34,55742.86,-11.72,506.42,308.73,8.06,8.06,85.27,37.12,36349.92,Danger
4056,23955,23956.0,2025-12-08 01:00:00,2025,12,8,1,978,38.331904,21.842924,18.37,55772.47,-8.57,520.46,315.92,8.04,8.04,85.19,37.15,36369.23,Danger
4057,23963,23964.0,2025-12-08 02:00:00,2025,12,8,2,978,38.331904,21.842924,18.34,55653.81,-6.8,535.22,325.51,7.95,7.95,84.16,37.05,36291.85,Danger
4058,23971,23972.0,2025-12-08 03:00:00,2025,12,8,3,978,38.331904,21.842924,18.31,55683.55,-2.02,544.5,331.03,8.06,8.06,85.26,37.08,36311.24,Danger
4059,23979,23980.0,2025-12-08 04:00:00,2025,12,8,4,978,38.331904,21.842924,18.06,55458.93,-0.55,556.67,337.64,7.97,7.97,83.87,36.9,36164.77,Danger
4060,23987,23988.0,2025-12-08 05:00:00,2025,12,8,5,978,38.331904,21.842924,18.19,55714.05,-4.12,566.66,344.19,7.97,7.97,84.08,37.1,36331.13,Danger
4061,23995,23996.0,2025-12-08 06:00:00,2025,12,8,6,978,38.331904,21.842924,18.15,55712.09,-8.34,570.56,346.56,7.88,7.88,83.13,37.1,36329.86,Danger
4062,24003,24004.0,2025-12-08 07:00:00,2025,12,8,7,978,38.331904,21.842924,18.14,55659.25,-0.89,576.15,349.19,7.81,7.81,82.36,37.06,36295.4,Danger
4063,24011,24012.0,2025-12-08 08:00:00,2025,12,8,8,978,38.331904,21.842924,18.16,55652.12,30.51,584.55,355.62,7.94,7.94,83.73,37.05,36290.75,Danger
4064,24019,24020.0,2025-12-08 09:00:00,2025,12,8,9,978,38.331904,21.842924,18.13,55596.58,75.86,586.7,357.04,9.05,9.05,94.44,37.01,36254.53,Danger
4065,24027,24028.0,2025-12-08 10:00:00,2025,12,8,10,978,38.331904,21.842924,18.2,55655.28,73.51,593.5,363.16,9.43,9.43,99.66,37.05,36292.81,Danger
4066,24035,24036.0,2025-12-08 11:00:00,2025,12,8,11,978,38.331904,21.842924,18.31,55681.45,79.43,594.82,363.95,9.92,9.92,104.91,37.07,36309.87,Danger
4067,24043,24044.0,2025-12-08 12:00:00,2025,12,8,12,978,38.331904,21.842924,18.3,55598.15,80.17,601.78,368.85,9.25,9.25,97.65,37.01,36255.55,Danger
4068,24051,24052.0,2025-12-08 13:00:00,2025,12,8,13,978,38.331904,21.842924,18.36,55647.3,73.09,605.48,370.51,9.29,9.29,98.3,37.05,36287.61,Danger
4069,24059,24060.0,2025-12-08 14:00:00,2025,12,8,14,978,38.331904,21.842924,18.39,55709.64,59.02,613.92,374.73,8.88,8.88,94.08,37.1,36328.26,Danger
4070,24072,24073.0,2025-12-08 16:00:00,2025,12,8,16,978,38.331904,21.842924,18.39666666666667,55746.17,54.88,,391.41333333333336,8.96,8.96,94.96,,,Danger
4071,24090,24091.0,2025-12-08 20:00:00,2025,12,8,20,978,38.331904,21.842924,18.40333333333333,55782.7,50.74,,408.0966666666666,,,95.78333333333332,37.16,36375.9,Danger
4072,24094,24095.0,2025-12-08 21:00:00,2025,12,8,21,978,38.331904,21.842924,18.41,55798.925,29.455,704.62,424.78,,,96.60666666666668,,,Danger
4073,24107,24108.0,2025-12-09 00:00:00,2025,12,9,0,978,38.331904,21.842924,18.41,55815.15,8.17,,437.1766666666666,,,97.43,,,Danger
4074,24113,24114.0,2025-12-09 01:00:00,2025,12,9,1,978,38.331904,21.842924,18.41,55831.375,8.17,,449.5733333333333,,,98.25333333333332,,,Danger
4075,24116,24117.0,2025-12-09 02:00:00,2025,12,9,2,978,38.331904,21.842924,18.41,55847.6,46.645,,461.97,,,99.07666666666668,37.21,36418.22,Danger
4076,24126,24127.0,2025-12-09 11:00:00,2025,12,9,11,978,38.331904,21.842924,18.41,55380.36,85.12,814.48,474.3666666666667,9.49,9.49,99.9,36.83,36113.54,Danger
4077,24133,24134.0,2025-12-09 12:00:00,2025,12,9,12,978,38.331904,21.842924,18.1,55259.02,81.65,819.33,486.7633333333333,9.29,9.29,98.0,36.74,36034.41,Danger
4078,24140,24141.0,2025-12-09 13:00:00,2025,12,9,13,978,38.331904,21.842924,18.16,55790.61,72.76,809.28,499.16,9.25,9.25,97.68,37.16,36381.06,Danger
4079,24147,24148.0,2025-12-09 14:00:00,2025,12,9,14,978,38.331904,21.842924,18.22,55806.86,54.91,787.37,485.05,8.57,8.57,90.46,37.18,36391.65,Danger
4080,24154,24155.0,2025-12-09 15:00:00,2025,12,9,15,978,38.331904,21.842924,18.25,55854.08,42.15,786.9,483.4,8.61,8.61,90.99,37.21,36422.45,Danger
4081,24161,24162.0,2025-12-09 16:00:00,2025,12,9,16,978,38.331904,21.842924,18.28,55877.09,30.29,752.67,457.28,8.49,8.49,89.76,37.23,36437.45,Danger
4082,24168,24169.0,2025-12-09 17:00:00,2025,12,9,17,978,38.331904,21.842924,18.25,55910.13,3.89,740.28,450.08,8.18,8.18,86.39,37.26,36458.99,Danger
4083,24175,24176.0,2025-12-09 18:00:00,2025,12,9,18,978,38.331904,21.842924,18.26,55922.95,5.43,716.74,435.38,8.04,8.04,84.93,37.27,36467.36,Danger
4084,24182,24183.0,2025-12-09 19:00:00,2025,12,9,19,978,38.331904,21.842924,18.23,55940.16,-0.38,671.76,407.98,8.0,8.0,84.38,37.28,36478.58,Danger
4085,24189,24190.0,2025-12-09 20:00:00,2025,12,9,20,978,38.331904,21.842924,18.2,55938.49,-3.91,627.1,380.98,7.85,7.85,82.81,37.28,36477.49,Danger
4086,24196,24197.0,2025-12-09 21:00:00,2025,12,9,21,978,38.331904,21.842924,18.2,55886.03,-4.2,581.55,354.32,7.85,7.85,82.74,37.24,36443.28,Danger
4087,24203,24204.0,2025-12-09 22:00:00,2025,12,9,22,978,38.331904,21.842924,18.15,55899.88,-1.72,546.44,333.78,7.84,7.84,82.57,37.25,36452.31,Danger
4088,24210,24211.0,2025-12-09 23:00:00,2025,12,9,23,978,38.331904,21.842924,18.14,55866.2,-6.97,516.9,316.37,7.76,7.76,81.77,37.22,36430.35,Danger
4089,24217,24218.0,2025-12-10 00:00:00,2025,12,10,0,978,38.331904,21.842924,18.01,55878.83,3.26,485.8,298.19,8.19,8.19,86.1,37.23,36438.59,Danger
4090,24224,24225.0,2025-12-10 01:00:00,2025,12,10,1,978,38.331904,21.842924,18.04,55804.07,-1.89,454.67,280.16,8.0,8.0,84.1,37.17,36389.84,Danger
4091,24231,24232.0,2025-12-10 02:00:00,2025,12,10,2,978,38.331904,21.842924,18.13,55928.47,-6.6,422.91,260.61,7.47,7.47,78.66,37.27,36470.96,Danger
4092,24238,24239.0,2025-12-10 03:00:00,2025,12,10,3,978,38.331904,21.842924,18.14,55881.13,-5.91,397.84,245.05,7.7,7.7,81.01,37.23,36440.09,Danger
4093,24245,24246.0,2025-12-10 04:00:00,2025,12,10,4,978,38.331904,21.842924,18.09,55891.32,-6.47,387.85,239.35,7.74,7.74,81.43,37.24,36446.73,Danger
4094,24252,24253.0,2025-12-10 05:00:00,2025,12,10,5,978,38.331904,21.842924,18.05,55874.02,-15.58,386.97,238.75,7.62,7.62,79.85,37.23,36435.45,Danger
4095,24259,24260.0,2025-12-10 06:00:00,2025,12,10,6,978,38.331904,21.842924,18.04,55805.34,-23.83,389.38,240.22,7.43,7.43,77.81,37.17,36390.67,Danger
4096,24266,24267.0,2025-12-10 07:00:00,2025,12,10,7,978,38.331904,21.842924,17.98,55756.29,-6.88,391.7,241.47,7.72,7.72,81.05,37.13,36358.68,Danger
4097,24273,24274.0,2025-12-10 08:00:00,2025,12,10,8,978,38.331904,21.842924,17.94,55767.98,49.39,391.87,241.58,8.26,8.26,86.75,37.14,36366.3,Danger
4098,24280,24281.0,2025-12-10 09:00:00,2025,12,10,9,978,38.331904,21.842924,17.97,55798.23,74.34,390.35,240.64,9.85,9.85,103.43,37.17,36386.03,Danger
4099,24287,24288.0,2025-12-10 10:00:00,2025,12,10,10,978,38.331904,21.842924,18.07,55809.41,82.83,390.22,240.46,10.62,10.62,111.78,37.18,36393.32,Danger
4100,24294,24295.0,2025-12-10 11:00:00,2025,12,10,11,978,38.331904,21.842924,18.14,55811.23,83.87,388.13,239.32,10.34,10.34,108.8,37.18,36394.5,Danger
4101,24301,24302.0,2025-12-10 12:00:00,2025,12,10,12,978,38.331904,21.842924,18.16,55731.36,68.86,406.64,250.14,9.23,9.23,97.26,37.11,36342.42,Danger
4102,24308,24309.0,2025-12-10 13:00:00,2025,12,10,13,978,38.331904,21.842924,18.24,55736.94,53.91,405.26,249.97,9.04,9.04,95.46,37.12,36346.06,Danger
4103,24315,24316.0,2025-12-10 14:00:00,2025,12,10,14,978,38.331904,21.842924,18.25,55742.41,48.71,418.08,257.32,9.13,9.13,96.39,37.12,36349.63,Danger
