,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm
3509,3510.0,2025-07-20 20:00:00,2025,7,20,20,978,38.331904,21.842924,26.8,57043.39,62.93,528.04,310.72,7.27,7.27,91.37,38.17,37198.0
3518,3519.0,2025-07-20 21:00:00,2025,7,20,21,978,38.331904,21.842924,26.74,57099.26,55.68,564.06,332.11,6.88,6.88,86.32,38.21,37234.43
3527,3528.0,2025-07-20 22:00:00,2025,7,20,22,978,38.331904,21.842924,26.6,56967.66,51.09,607.06,356.92,6.66,6.66,83.29,38.11,37148.61
3536,3537.0,2025-07-20 23:00:00,2025,7,20,23,978,38.331904,21.842924,26.53,57001.52,47.82,674.15,393.15,6.14,6.14,76.73,38.13,37170.7
3544,3545.0,2025-07-21 00:00:00,2025,7,21,0,978,38.331904,21.842924,26.345,57064.79,72.845,702.55,359.1442857142857,,5.87,92.83500000000001,,
3550,3551.0,2025-07-21 10:00:00,2025,7,21,10,978,38.331904,21.842924,26.16,56679.14,97.87,968.31,325.1385714285714,8.8,8.8,108.94,37.87,36960.47
3559,3560.0,2025-07-21 11:00:00,2025,7,21,11,978,38.331904,21.842924,26.25,56724.79,97.12,969.48,291.1328571428571,9.29,9.29,115.29,37.91,36990.23
3568,3569.0,2025-07-21 12:00:00,2025,7,21,12,978,38.331904,21.842924,26.4,56709.94,96.03,1003.77,257.12714285714287,9.33,9.33,116.03,37.9,36980.55
3577,3578.0,2025-07-21 13:00:00,2025,7,21,13,978,38.331904,21.842924,26.59,56734.25,97.53,1038.41,223.12142857142857,9.18,9.18,114.48,37.92,36996.41
3586,3587.0,2025-07-21 14:00:00,2025,7,21,14,978,38.331904,21.842924,26.74,56792.09,97.72,1031.84,189.11571428571426,8.72,8.72,109.04,37.96,37034.13
3595,3596.0,2025-07-21 15:00:00,2025,7,21,15,978,38.331904,21.842924,26.73,56882.0,92.68,898.18,155.11,7.83,7.83,98.08,38.04,37092.75
3604,3605.0,2025-07-21 16:00:00,2025,7,21,16,978,38.331904,21.842924,26.79,56925.11,86.25,754.7,181.2,7.69,7.69,96.47,38.07,37120.87
3613,3614.0,2025-07-21 17:00:00,2025,7,21,17,978,38.331904,21.842924,26.76,56923.52,82.7,628.74,383.7,7.68,7.68,96.15,38.07,37119.83
3622,3623.0,2025-07-21 18:00:00,2025,7,21,18,978,38.331904,21.842924,26.56,56990.34,77.14,535.84,401.22,7.65,7.65,95.6,38.12,37163.4
3631,3632.0,2025-07-21 19:00:00,2025,7,21,19,978,38.331904,21.842924,26.5,57156.62,72.26,534.5,419.35,7.47,7.47,93.12,38.26,37271.83
3640,3641.0,2025-07-21 20:00:00,2025,7,21,20,978,38.331904,21.842924,26.4,57056.75,68.5,649.47,444.25,7.27,7.27,90.6,38.18,37206.71
3649,3650.0,2025-07-21 21:00:00,2025,7,21,21,978,38.331904,21.842924,26.25,57043.41,61.97,756.03,465.41,7.03,7.03,87.34,38.17,37198.01
3658,3659.0,2025-07-21 22:00:00,2025,7,21,22,978,38.331904,21.842924,26.17,56963.47,56.67,839.55,495.99,6.46,6.46,80.01,38.1,37145.88
3667,3668.0,2025-07-21 23:00:00,2025,7,21,23,978,38.331904,21.842924,26.14,56993.74,55.39,919.55,493.3614285714286,6.57,6.57,81.32,38.13,37165.62
3676,3677.0,2025-07-22 00:00:00,2025,7,22,0,978,38.331904,21.842924,25.85,56855.6,86.225,949.28,490.73285714285714,,6.52,99.43,,
3685,3686.0,2025-07-23 12:00:00,2025,7,23,12,978,38.331904,21.842924,25.56,56746.89,117.06,1173.34,488.1042857142857,9.62,9.62,117.54,37.93,37004.64
3694,3695.0,2025-07-23 13:00:00,2025,7,23,13,978,38.331904,21.842924,25.6,56747.92,120.7,1192.09,485.4757142857143,9.91,9.91,121.3,37.93,37005.32
3703,3704.0,2025-07-23 14:00:00,2025,7,23,14,978,38.331904,21.842924,25.83,56813.77,118.64,1047.63,482.84714285714284,9.2,9.2,112.87,37.98,37048.26
3712,3713.0,2025-07-23 15:00:00,2025,7,23,15,978,38.331904,21.842924,25.71,56882.38,113.01,931.67,480.2185714285714,8.3,8.3,101.73,38.04,37093.0
3721,3722.0,2025-07-23 16:00:00,2025,7,23,16,978,38.331904,21.842924,25.78,56843.45,108.33,806.48,477.59,8.03,8.03,98.68,38.01,37067.61
3730,3731.0,2025-07-23 17:00:00,2025,7,23,17,978,38.331904,21.842924,25.81,56905.34,103.36,708.83,419.87,8.01,8.01,98.52,38.06,37107.97
3739,3740.0,2025-07-23 18:00:00,2025,7,23,18,978,38.331904,21.842924,25.88,56844.88,100.23,676.11,398.34,7.94,7.94,97.79,38.01,37068.55
3748,3749.0,2025-07-23 19:00:00,2025,7,23,19,978,38.331904,21.842924,25.86,56894.85,97.98,739.8,434.48,7.79,7.79,95.94,38.05,37101.13
3757,3758.0,2025-07-23 20:00:00,2025,7,23,20,978,38.331904,21.842924,25.76,56922.42,89.48,724.85,424.88,7.38,7.38,90.65,38.07,37119.11
3766,3767.0,2025-07-23 21:00:00,2025,7,23,21,978,38.331904,21.842924,25.68,56901.93,82.67,703.16,413.61,6.81,6.81,83.61,38.05,37105.75
3775,3776.0,2025-07-23 22:00:00,2025,7,23,22,978,38.331904,21.842924,25.62,56805.91,80.94,675.9,398.65,6.78,6.78,83.01,37.98,37043.14
3784,3785.0,2025-07-23 23:00:00,2025,7,23,23,978,38.331904,21.842924,25.54,56838.32,79.06,655.0,388.22,6.49,6.49,79.2,38.0,37064.27
3793,3794.0,2025-07-24 00:00:00,2025,7,24,0,978,38.331904,21.842924,25.37,56869.07,79.28,680.42,403.34,6.5,6.59,79.16,37.97,37039.32
3802,3803.0,2025-07-24 01:00:00,2025,7,24,1,978,38.331904,21.842924,25.29,56786.8,78.28,779.36,460.86,6.49,6.49,78.83,37.96,37030.67
3811,3812.0,2025-07-24 02:00:00,2025,7,24,2,978,38.331904,21.842924,25.17,56897.61,78.29,846.82,461.67475,6.74,6.74,81.57,38.05,37102.93
3820,3821.0,2025-07-24 03:00:00,2025,7,24,3,978,38.331904,21.842924,25.0,56871.2,77.39,907.54,462.4895,6.76,6.76,81.59,38.03,37085.71
3829,3830.0,2025-07-24 04:00:00,2025,7,24,4,978,38.331904,21.842924,24.87,56772.91,76.87,959.17,463.30425,6.78,6.78,81.8,37.95,37021.62
3838,3839.0,2025-07-24 05:00:00,2025,7,24,5,978,38.331904,21.842924,25.34,56842.75,78.22,992.48,464.119,7.31,7.31,89.02,38.01,37067.16
3847,3848.0,2025-07-24 06:00:00,2025,7,24,6,978,38.331904,21.842924,25.33,56804.61,78.98,1031.64,464.93375000000003,7.15,7.15,87.03,37.97,37042.29
3856,3857.0,2025-07-24 07:00:00,2025,7,24,7,978,38.331904,21.842924,25.28,56837.03,107.83,1076.59,465.74850000000004,7.36,7.36,89.53,38.0,37063.43
3865,3866.0,2025-07-24 08:00:00,2025,7,24,8,978,38.331904,21.842924,25.26,56785.57,120.58,1112.23,466.56325,8.48,8.48,103.05,37.96,37029.87
3874,3875.0,2025-07-24 09:00:00,2025,7,24,9,978,38.331904,21.842924,25.33,56741.32,124.52,1129.91,467.378,9.21,9.21,112.19,37.92,37001.02
3883,3884.0,2025-07-24 10:00:00,2025,7,24,10,978,38.331904,21.842924,25.5,56746.54,124.87,1154.35,468.19275,9.67,9.67,118.07,37.93,37004.42
3892,3893.0,2025-07-24 11:00:00,2025,7,24,11,978,38.331904,21.842924,25.86,56791.88,122.7,1174.08,469.0075,9.51,9.51,116.74,37.96,37033.98
3901,3902.0,2025-07-24 12:00:00,2025,7,24,12,978,38.331904,21.842924,26.08,56837.71,120.33,1195.17,469.82225,9.87,9.87,121.45,38.0,37063.87
3910,3911.0,2025-07-24 13:00:00,2025,7,24,13,978,38.331904,21.842924,26.14,56840.78,116.05,1215.25,470.637,8.88,8.88,109.67,38.0,37065.87
4162,4163.0,2025-07-25 17:00:00,2025,7,25,17,978,38.331904,21.842924,25.7,56786.66,96.4,826.14,493.45,8.11,8.11,99.6,37.96,37030.58
4171,4172.0,2025-07-25 18:00:00,2025,7,25,18,978,38.331904,21.842924,26.41,56771.25,89.66,701.04,418.47,7.75,7.75,95.79,37.95,37020.54
4180,4181.0,2025-07-25 19:00:00,2025,7,25,19,978,38.331904,21.842924,26.73,56845.79,84.77,640.04,377.29,7.41,7.41,92.35,38.01,37069.14
4189,4190.0,2025-07-25 20:00:00,2025,7,25,20,978,38.331904,21.842924,26.49,56871.7,77.51,741.77,435.67,7.0,7.0,87.23,38.03,37086.04
4198,4199.0,2025-07-25 21:00:00,2025,7,25,21,978,38.331904,21.842924,25.42,56766.62,69.68,821.16,481.5,7.19,7.19,86.94,37.94,37017.51
4207,4208.0,2025-07-25 22:00:00,2025,7,25,22,978,38.331904,21.842924,24.82,56735.38,65.44,866.43,481.66790322580647,7.13,7.13,85.8,37.92,36997.14
4216,4217.0,2025-07-25 23:00:00,2025,7,25,23,978,38.331904,21.842924,24.48,56837.18,69.38,902.47,481.8358064516129,7.01,7.01,83.79,38.0,37063.53
4225,4226.0,2025-07-26 00:00:00,2025,7,26,0,978,38.331904,21.842924,24.24,56749.89,72.26,947.98,482.00370967741935,7.12,7.12,85.09,37.93,37006.61
4233,4234.0,2025-07-26 01:00:00,2025,7,26,1,978,38.331904,21.842924,24.28,56517.62,69.56,980.21,482.1716129032258,7.16,7.16,85.49,37.74,36855.14
4241,4242.0,2025-07-26 02:00:00,2025,7,26,2,978,38.331904,21.842924,24.22,56704.77,68.48,1006.11,482.33951612903223,6.75,6.75,80.59,37.89,36977.18
4249,4250.0,2025-07-26 03:00:00,2025,7,26,3,978,38.331904,21.842924,23.81,56596.14,70.4,1040.47,482.5074193548387,6.96,6.96,81.88,37.81,36906.34
4257,4258.0,2025-07-26 04:00:00,2025,7,26,4,978,38.331904,21.842924,23.54,56562.14,72.8,1042.49,482.6753225806452,7.31,7.31,86.15,37.78,36884.17
4265,4266.0,2025-07-26 05:00:00,2025,7,26,5,978,38.331904,21.842924,24.1,56678.35,68.38,1091.67,482.84322580645164,7.27,7.27,86.58,37.87,36959.95
4273,4274.0,2025-07-26 06:00:00,2025,7,26,6,978,38.331904,21.842924,24.24,56726.79,70.25,1111.41,483.01112903225805,7.19,7.19,85.9,37.91,36991.54
4281,4282.0,2025-07-26 07:00:00,2025,7,26,7,978,38.331904,21.842924,24.08,56732.03,101.72,1121.43,483.1790322580645,7.53,7.53,89.22,37.92,36994.96
4289,4290.0,2025-07-26 08:00:00,2025,7,26,8,978,38.331904,21.842924,23.83,56681.69,121.02,1126.37,483.346935483871,9.63,9.63,113.77,37.88,36962.13
4297,4298.0,2025-07-26 09:00:00,2025,7,26,9,978,38.331904,21.842924,23.38,56777.98,121.57,1167.0,483.5148387096774,9.94,9.94,116.73,37.95,37024.92
4739,4740.0,2025-07-28 11:00:00,2025,7,28,11,978,38.331904,21.842924,24.6,56836.34,109.92,1976.49,491.91,10.4,10.4,124.34,38.0,37062.98
4748,4749.0,2025-07-28 12:00:00,2025,7,28,12,978,38.331904,21.842924,24.78,56915.5,110.9,1735.6,474.17,10.47,10.47,125.72,38.06,37114.6
4757,4758.0,2025-07-28 13:00:00,2025,7,28,13,978,38.331904,21.842924,24.96,56887.66,108.23,1405.85,456.43,9.81,9.81,118.19,38.04,37096.45
4766,4767.0,2025-07-28 14:00:00,2025,7,28,14,978,38.331904,21.842924,25.03,56873.95,104.54,1055.49,432.12,9.18,9.18,111.08,38.03,37087.5
4775,4776.0,2025-07-28 15:00:00,2025,7,28,15,978,38.331904,21.842924,25.08,56921.84,100.42,729.2,432.79,8.6,8.6,104.1,38.07,37118.73
4784,4785.0,2025-07-28 16:00:00,2025,7,28,16,978,38.331904,21.842924,25.04,56897.22,97.91,753.14,445.7,8.36,8.36,101.2,38.05,37102.68
4793,4794.0,2025-07-28 17:00:00,2025,7,28,17,978,38.331904,21.842924,24.86,56877.65,92.33,833.57,495.36,8.14,8.14,97.99,38.03,37089.92
4802,4803.0,2025-07-28 18:00:00,2025,7,28,18,978,38.331904,21.842924,24.72,56881.69,87.79,962.33,494.9517391304348,7.89,7.89,94.78,38.04,37092.55
4811,4812.0,2025-07-28 19:00:00,2025,7,28,19,978,38.331904,21.842924,24.48,56810.37,82.61,1077.72,494.54347826086956,7.82,7.82,93.57,37.98,37046.04
4820,4821.0,2025-07-28 20:00:00,2025,7,28,20,978,38.331904,21.842924,24.43,56808.9,73.16,1183.41,494.13521739130437,7.56,7.56,90.3,37.98,37045.09
4829,4830.0,2025-07-28 21:00:00,2025,7,28,21,978,38.331904,21.842924,24.41,56901.91,68.46,1256.19,493.72695652173917,7.18,7.18,85.86,38.05,37105.74
4838,4839.0,2025-07-28 22:00:00,2025,7,28,22,978,38.331904,21.842924,24.33,56915.96,67.56,1321.22,493.3186956521739,7.0,7.0,83.59,38.06,37114.9
4847,4848.0,2025-07-28 23:00:00,2025,7,28,23,978,38.331904,21.842924,24.23,56861.37,66.02,1368.13,492.9104347826087,7.09,7.09,84.7,38.02,37079.3
4856,4857.0,2025-07-29 00:00:00,2025,7,29,0,978,38.331904,21.842924,24.22,56896.13,64.89,1442.42,492.5021739130435,6.96,6.96,83.12,38.05,37101.97
4865,4866.0,2025-07-29 01:00:00,2025,7,29,1,978,38.331904,21.842924,24.18,56871.89,64.87,1504.74,492.09391304347827,6.76,6.76,80.74,38.03,37086.16
4874,4875.0,2025-07-29 02:00:00,2025,7,29,2,978,38.331904,21.842924,24.1,56892.18,65.58,1567.08,491.68565217391307,6.78,6.78,80.83,38.05,37099.39
4883,4884.0,2025-07-29 03:00:00,2025,7,29,3,978,38.331904,21.842924,23.98,56806.66,64.19,1631.39,491.2773913043479,6.75,6.75,80.41,37.98,37043.63
4892,4893.0,2025-07-29 04:00:00,2025,7,29,4,978,38.331904,21.842924,23.94,56767.89,26.49,1691.09,490.8691304347826,6.68,6.68,79.54,37.95,37018.34
4901,4902.0,2025-07-29 05:00:00,2025,7,29,5,978,38.331904,21.842924,23.79,56766.4,35.59,1735.18,490.4608695652174,6.63,6.63,78.63,37.94,37017.37
5000,5001.0,2025-07-29 16:00:00,2025,7,29,16,978,38.331904,21.842924,25.48,56888.87,86.79,819.0,485.97,8.29,8.29,101.12,38.04,37097.23
5009,5010.0,2025-07-29 17:00:00,2025,7,29,17,978,38.331904,21.842924,25.5,56825.57,82.96,593.11,351.95,8.25,8.25,100.71,37.99,37055.95
5018,5019.0,2025-07-29 18:00:00,2025,7,29,18,978,38.331904,21.842924,25.41,56799.19,79.3,566.82,336.82,8.04,8.04,98.13,37.97,37038.75
5027,5028.0,2025-07-29 19:00:00,2025,7,29,19,978,38.331904,21.842924,25.29,56798.4,77.19,549.77,326.97,7.87,7.87,95.69,37.97,37038.24
5036,5037.0,2025-07-29 20:00:00,2025,7,29,20,978,38.331904,21.842924,25.23,56805.0,72.99,548.63,326.52,7.71,7.71,93.65,37.98,37042.54
5045,5046.0,2025-07-29 21:00:00,2025,7,29,21,978,38.331904,21.842924,25.18,56810.3,68.25,598.07,354.18,7.38,7.38,89.58,37.98,37046.0
5054,5055.0,2025-07-29 22:00:00,2025,7,29,22,978,38.331904,21.842924,25.1,56826.48,66.38,658.1,387.35,7.18,7.18,87.05,37.99,37056.55
5063,5064.0,2025-07-29 23:00:00,2025,7,29,23,978,38.331904,21.842924,25.05,56844.1,65.79,732.53,428.9,7.03,7.03,85.15,38.01,37068.04
5072,5073.0,2025-07-30 00:00:00,2025,7,30,0,978,38.331904,21.842924,24.98,56823.68,66.24,792.94,462.57,7.12,7.12,86.13,37.99,37054.72
5081,5082.0,2025-07-30 01:00:00,2025,7,30,1,978,38.331904,21.842924,24.89,56773.01,66.24,852.22,497.95,6.95,6.95,83.86,37.95,37021.68
5090,5091.0,2025-07-30 02:00:00,2025,7,30,2,978,38.331904,21.842924,24.85,56766.32,65.49,917.05,497.80451564828616,6.91,6.91,83.21,37.94,37017.32
5099,5100.0,2025-07-30 03:00:00,2025,7,30,3,978,38.331904,21.842924,24.78,56724.87,65.23,948.35,497.65903129657227,6.85,6.85,82.48,37.91,36990.29
5108,5109.0,2025-07-30 04:00:00,2025,7,30,4,978,38.331904,21.842924,24.73,56729.37,62.54,957.03,497.51354694485843,6.71,6.71,80.71,37.91,36993.22
5117,5118.0,2025-07-30 05:00:00,2025,7,30,5,978,38.331904,21.842924,24.7,56678.48,61.22,971.9,497.36806259314454,6.46,6.46,77.52,37.87,36960.04
5126,5127.0,2025-07-30 06:00:00,2025,7,30,6,978,38.331904,21.842924,24.61,56739.04,63.35,983.85,497.2225782414307,6.47,6.47,77.3,37.92,36999.53
5135,5136.0,2025-07-30 07:00:00,2025,7,30,7,978,38.331904,21.842924,24.48,56810.97,95.03,1002.65,497.0770938897168,7.15,7.15,85.47,37.98,37046.44
5144,5145.0,2025-07-30 08:00:00,2025,7,30,8,978,38.331904,21.842924,24.6,56703.25,114.01,1041.99,496.931609538003,9.03,9.03,108.33,37.89,36976.19
5153,5154.0,2025-07-30 09:00:00,2025,7,30,9,978,38.331904,21.842924,24.76,56708.02,112.72,1065.44,496.7861251862891,9.19,9.19,110.56,37.9,36979.3
5162,5163.0,2025-07-30 10:00:00,2025,7,30,10,978,38.331904,21.842924,24.89,56766.97,111.44,1078.37,496.64064083457527,9.31,9.31,112.29,37.94,37017.75
5171,5172.0,2025-07-30 11:00:00,2025,7,30,11,978,38.331904,21.842924,25.07,56753.17,113.65,1118.74,496.4951564828614,9.97,9.97,120.7,37.93,37008.75
5180,5181.0,2025-07-30 12:00:00,2025,7,30,12,978,38.331904,21.842924,25.24,56813.87,111.13,1137.5,496.34967213114754,9.75,9.75,118.4,37.98,37048.32
5189,5190.0,2025-07-30 13:00:00,2025,7,30,13,978,38.331904,21.842924,25.36,56805.53,112.14,1169.01,496.20418777943365,9.73,9.73,118.46,37.98,37042.89
14929,14930.0,2025-09-24 12:00:00,2025,9,24,12,978,38.331904,21.842924,28.98,57331.44,234.03,1114.23,16.3,7.86,7.86,92.98,38.4,37385.83
14938,14939.0,2025-09-24 13:00:00,2025,9,24,13,978,38.331904,21.842924,23.86,57895.31,192.49,870.85,3.49,8.16,8.16,96.74,38.85,37753.53
14947,14948.0,2025-09-24 14:00:00,2025,9,24,14,978,38.331904,21.842924,24.0,57642.11,188.93,626.4,0.88,8.28,8.28,98.46,38.65,37588.42
14956,14957.0,2025-09-24 15:00:00,2025,9,24,15,978,38.331904,21.842924,24.03,57474.65,186.73,376.29,0.0,8.19,8.19,97.65,38.51,37479.22
14965,14966.0,2025-09-24 16:00:00,2025,9,24,16,978,38.331904,21.842924,24.08,57350.11,184.81,128.49,0.0,8.24,8.24,98.3,38.41,37398.01
14974,14975.0,2025-09-24 17:00:00,2025,9,24,17,978,38.331904,21.842924,24.01,57305.7,182.2,1.24,0.0,8.22,8.22,97.99,38.38,37369.05
14983,14984.0,2025-09-24 18:00:00,2025,9,24,18,978,38.331904,21.842924,23.92,57349.24,179.58,1.5,0.0,8.08,8.08,96.06,38.41,37397.44
14992,14993.0,2025-09-24 19:00:00,2025,9,24,19,978,38.331904,21.842924,23.79,57338.6,177.93,2.01,0.0,7.98,7.98,94.61,38.4,37390.5
15001,15002.0,2025-09-24 20:00:00,2025,9,24,20,978,38.331904,21.842924,23.69,57375.05,174.95,2.42,0.0,7.71,7.71,91.16,38.43,37414.27
15010,15011.0,2025-09-24 21:00:00,2025,9,24,21,978,38.331904,21.842924,23.6,57388.8,172.97,2.81,0.0,7.65,7.65,90.41,38.44,37423.24
15019,15020.0,2025-09-24 22:00:00,2025,9,24,22,978,38.331904,21.842924,23.54,57374.65,170.95,2.78,0.0,7.33,7.33,86.49,38.43,37414.01
15028,15029.0,2025-09-24 23:00:00,2025,9,24,23,978,38.331904,21.842924,23.49,57375.98,170.22,2.79,0.0,7.46,7.46,87.96,38.43,37414.88
15037,15038.0,2025-09-25 00:00:00,2025,9,25,0,978,38.331904,21.842924,23.42,57375.53,169.33,2.59,0.0,7.53,7.53,88.63,38.43,37414.59
15046,15047.0,2025-09-25 01:00:00,2025,9,25,1,978,38.331904,21.842924,23.37,57277.47,168.4,2.4,0.0,7.48,7.48,87.83,38.36,37350.64
15055,15056.0,2025-09-25 02:00:00,2025,9,25,2,978,38.331904,21.842924,23.23,57118.75,166.13,2.16,0.0,7.15,7.28,83.89,38.22,37244.88
15064,15065.0,2025-09-25 03:00:00,2025,9,25,3,978,38.331904,21.842924,23.34,57174.05,164.71,2.38,0.0,7.36,7.36,86.57,38.27,37283.2
15073,15074.0,2025-09-25 04:00:00,2025,9,25,4,978,38.331904,21.842924,23.26,57169.74,164.6,2.37,0.0,7.48,7.48,87.68,38.27,37280.39
15082,15083.0,2025-09-25 05:00:00,2025,9,25,5,978,38.331904,21.842924,23.28,57256.18,163.58,2.33,0.0,7.45,7.45,87.37,38.34,37336.75
15091,15092.0,2025-09-25 06:00:00,2025,9,25,6,978,38.331904,21.842924,23.25,57201.02,163.29,2.33,0.0,7.46,7.46,87.44,38.29,37300.79
15100,15101.0,2025-09-25 07:00:00,2025,9,25,7,978,38.331904,21.842924,23.59,57268.33,163.77,2.43,0.0,7.79,7.79,91.98,38.35,37344.68
15109,15110.0,2025-09-25 08:00:00,2025,9,25,8,978,38.331904,21.842924,23.7,57211.11,162.53,1.96,0.0,7.74,7.74,91.56,38.3,37307.36
15118,15119.0,2025-09-25 09:00:00,2025,9,25,9,978,38.331904,21.842924,23.73,57290.47,161.81,1.76,0.0,7.94,7.94,94.03,38.37,37359.12
15127,15128.0,2025-09-25 10:00:00,2025,9,25,10,978,38.331904,21.842924,23.86,57224.36,161.07,1.45,0.0,8.21,8.21,97.5,38.31,37316.0
15136,15137.0,2025-09-25 11:00:00,2025,9,25,11,978,38.331904,21.842924,23.94,57302.43,160.94,1.2,0.0,8.14,8.14,96.85,38.38,37366.92
15145,15146.0,2025-09-25 12:00:00,2025,9,25,12,978,38.331904,21.842924,24.14,57274.23,160.57,0.75,0.0,8.22,8.22,98.17,38.35,37348.53
15154,15155.0,2025-09-25 13:00:00,2025,9,25,13,978,38.331904,21.842924,24.28,57395.53,159.76,1.37,0.0,8.3,8.3,99.13,38.45,37427.63
15163,15164.0,2025-09-25 14:00:00,2025,9,25,14,978,38.331904,21.842924,24.3,57321.2,158.37,2.13,0.0,8.25,8.25,98.56,38.39,37379.15
15172,15173.0,2025-09-25 15:00:00,2025,9,25,15,978,38.331904,21.842924,24.42,57337.25,157.54,3.07,0.0,8.36,8.36,99.86,38.4,37389.62
15184,15185.0,2025-09-26 00:00:00,2025,9,26,0,978,38.331904,21.842924,24.12,57199.09,149.84,2.98,0.0,7.33,7.33,87.52,38.29,37299.53
15193,15194.0,2025-09-26 01:00:00,2025,9,26,1,978,38.331904,21.842924,24.07,57193.14,151.18,2.24,0.0,7.53,7.53,89.85,38.29,37295.65
15202,15203.0,2025-09-26 02:00:00,2025,9,26,2,978,38.331904,21.842924,24.01,57120.37,150.17,1.3,0.0,7.41,7.41,88.29,38.23,37248.19
15211,15212.0,2025-09-26 03:00:00,2025,9,26,3,978,38.331904,21.842924,23.91,57223.23,149.14,1.09,0.0,7.5,7.5,89.21,38.31,37315.27
15220,15221.0,2025-09-26 04:00:00,2025,9,26,4,978,38.331904,21.842924,23.85,57146.81,147.43,1.37,0.0,7.39,7.39,87.68,38.25,37265.44
15229,15230.0,2025-09-26 05:00:00,2025,9,26,5,978,38.331904,21.842924,23.78,57164.87,147.77,1.66,0.0,7.41,7.41,87.84,38.26,37277.21
15238,15239.0,2025-09-26 06:00:00,2025,9,26,6,978,38.331904,21.842924,23.69,57053.91,146.53,1.89,0.0,7.36,7.36,87.11,38.18,37204.86
15247,15248.0,2025-09-26 07:00:00,2025,9,26,7,978,38.331904,21.842924,23.65,57097.72,146.42,2.14,0.0,7.38,7.38,87.15,38.21,37233.43
15256,15257.0,2025-09-26 08:00:00,2025,9,26,8,978,38.331904,21.842924,23.92,57132.39,146.89,2.12,0.0,7.7,7.7,91.78,38.24,37256.03
15265,15266.0,2025-09-26 09:00:00,2025,9,26,9,978,38.331904,21.842924,24.12,57139.32,148.74,1.56,0.0,7.8,7.8,93.19,38.24,37260.55
15274,15275.0,2025-09-26 10:00:00,2025,9,26,10,978,38.331904,21.842924,24.24,57131.86,148.92,1.38,0.0,7.9,7.9,94.4,38.24,37255.69
15283,15284.0,2025-09-26 11:00:00,2025,9,26,11,978,38.331904,21.842924,24.37,57205.73,148.25,1.74,0.0,7.99,7.99,95.46,38.3,37303.86
15292,15293.0,2025-09-26 12:00:00,2025,9,26,12,978,38.331904,21.842924,24.45,57175.64,147.63,2.32,0.0,8.16,8.16,97.47,38.27,37284.24
15301,15302.0,2025-09-26 13:00:00,2025,9,26,13,978,38.331904,21.842924,24.47,57064.96,146.83,2.9,0.0,8.07,8.07,96.45,38.18,37212.07
15310,15311.0,2025-09-26 14:00:00,2025,9,26,14,978,38.331904,21.842924,24.56,57083.06,145.86,4.38,0.0,8.04,8.04,96.34,38.2,37223.87
15319,15320.0,2025-09-26 15:00:00,2025,9,26,15,978,38.331904,21.842924,24.54,57059.32,145.35,4.84,0.0,8.03,8.03,96.0,38.18,37208.38
15328,15329.0,2025-09-26 16:00:00,2025,9,26,16,978,38.331904,21.842924,24.34,57104.38,144.99,5.2,0.0,8.05,8.05,96.17,38.22,37237.77
15337,15338.0,2025-09-26 17:00:00,2025,9,26,17,978,38.331904,21.842924,24.23,57158.96,143.41,5.3,0.0,7.98,7.98,95.29,38.26,37273.36
15346,15347.0,2025-09-26 18:00:00,2025,9,26,18,978,38.331904,21.842924,24.02,57224.56,142.89,4.91,0.0,7.98,7.98,95.08,38.31,37316.14
15355,15356.0,2025-09-26 19:00:00,2025,9,26,19,978,38.331904,21.842924,23.97,57169.26,142.31,4.33,0.0,7.91,7.91,94.18,38.27,37280.08
15364,15365.0,2025-09-26 20:00:00,2025,9,26,20,978,38.331904,21.842924,23.86,57145.61,140.35,3.48,0.0,7.76,7.76,92.07,38.25,37264.66
15373,15374.0,2025-09-26 21:00:00,2025,9,26,21,978,38.331904,21.842924,23.81,57140.93,140.08,2.84,0.0,7.57,7.57,89.88,38.25,37261.6
15382,15383.0,2025-09-26 22:00:00,2025,9,26,22,978,38.331904,21.842924,23.7,57188.52,140.02,2.61,0.0,7.58,7.58,89.61,38.28,37292.64
15391,15392.0,2025-09-26 23:00:00,2025,9,26,23,978,38.331904,21.842924,23.54,57227.93,139.83,2.9,0.0,7.7,7.7,90.73,38.32,37318.34
15400,15401.0,2025-09-27 00:00:00,2025,9,27,0,978,38.331904,21.842924,23.48,57177.64,139.68,3.53,0.0,7.61,7.61,89.42,38.27,37285.54
15409,15410.0,2025-09-27 01:00:00,2025,9,27,1,978,38.331904,21.842924,23.29,57119.19,139.64,3.92,0.0,7.63,7.63,89.55,38.23,37247.43
15418,15419.0,2025-09-27 02:00:00,2025,9,27,2,978,38.331904,21.842924,23.28,57114.82,133.81,3.92,0.0,7.64,7.64,89.5,38.22,37244.58
15427,15428.0,2025-09-27 03:00:00,2025,9,27,3,978,38.331904,21.842924,23.22,57124.96,134.12,3.95,0.0,7.56,7.56,88.64,38.23,37251.19
15436,15437.0,2025-09-27 04:00:00,2025,9,27,4,978,38.331904,21.842924,23.19,57137.7,132.69,4.0,0.0,7.46,7.46,87.23,38.24,37259.5
