"id","date_insert","year","month","day","hour","sensor_id","lat","lng","wtempV_°C","conductivity_of_solution_ mS_cm","oxidation_reduction_potential_ mV","total_suspended_solids_mg_L","turbidity_NTU","dissolved_oxygen_concentration _ppm","dissolved_oxygen_concentration_mg_L","oxygen_saturation_%","salinity_ppt","dissolved_solids _ppm"
24688,"2025-12-12 13:00:00",2025,12,12,13,977,"38.328212","21.876467",18.25,49713.13,169.57,372.41,0.00,0.00,0.00,0.00,32.53,32417.93
24689,"2025-12-12 13:00:00",2025,12,12,13,978,"38.331904","21.842924",18.27,55658.95,83.10,614.83,373.54,9.40,9.40,99.38,37.06,36295.20
24690,"2025-12-12 13:00:00",2025,12,12,13,979,"38.317789","21.818416",18.43,57338.56,-7.13,409.69,240.93,0.00,0.00,0.00,38.40,37390.48
24691,"2025-12-12 13:00:00",2025,12,12,13,980,"38.30971","21.779349",18.43,67053.95,213.44,577.71,342.92,40.52,40.52,224.11,46.43,43725.88
24692,"2025-12-12 13:00:00",2025,12,12,13,982,"38.28469","21.759148",18.58,30123.84,329.79,122.62,81.19,6.90,6.90,73.38,18.66,19643.76
24693,"2025-12-12 13:00:00",2025,12,12,13,983,"38.282368","21.754868",18.51,54631.02,129.76,138.15,78.37,0.00,0.00,0.00,36.24,35624.89
24694,"2025-12-12 13:00:00",2025,12,12,13,984,"38.183667","21.678139",16.81,54945.52,300.50,72.40,25.39,0.00,0.00,0.00,36.49,35829.98
24695,"2025-12-12 14:00:00",2025,12,12,14,976,"38.310409","21.784038",18.16,9998.04,138.91,381.65,277.30,0.00,0.00,0.00,9998.04,9998.04
24696,"2025-12-12 14:00:00",2025,12,12,14,977,"38.328212","21.876467",18.28,49762.79,161.20,356.66,0.00,0.00,0.00,0.00,32.56,32450.31
24697,"2025-12-12 14:00:00",2025,12,12,14,978,"38.331904","21.842924",18.27,55656.94,73.20,607.91,369.22,9.39,9.39,99.16,37.06,36293.89
24698,"2025-12-12 14:00:00",2025,12,12,14,979,"38.317789","21.818416",18.47,57287.70,-9.05,424.99,249.13,57.41,57.41,610.17,38.36,37357.31
24699,"2025-12-12 14:00:00",2025,12,12,14,980,"38.30971","21.779349",18.41,66656.05,214.47,570.85,339.28,0.00,0.00,0.00,46.09,43466.41
24700,"2025-12-12 14:00:00",2025,12,12,14,982,"38.28469","21.759148",18.74,30050.73,334.23,126.68,83.64,7.00,7.00,74.72,18.61,19596.08
24701,"2025-12-12 14:00:00",2025,12,12,14,983,"38.282368","21.754868",18.57,55217.12,128.23,138.11,78.27,0.00,0.00,0.00,36.70,36007.08
24702,"2025-12-12 14:00:00",2025,12,12,14,984,"38.183667","21.678139",16.81,55367.10,300.66,72.40,25.39,0.00,0.00,0.00,36.82,36104.89
24703,"2025-12-12 15:00:00",2025,12,12,15,976,"38.310409","21.784038",18.17,9998.04,132.86,401.54,230.57,0.00,0.00,0.00,9998.04,9998.04
24704,"2025-12-12 15:00:00",2025,12,12,15,977,"38.328212","21.876467",18.25,49742.97,153.19,402.13,0.00,0.00,0.00,0.00,32.55,32437.39
24705,"2025-12-12 15:00:00",2025,12,12,15,978,"38.331904","21.842924",18.23,55740.12,52.19,597.17,361.43,9.18,9.18,96.85,37.12,36348.13
24706,"2025-12-12 15:00:00",2025,12,12,15,979,"38.317789","21.818416",18.48,57322.88,-7.34,409.77,241.50,0.00,0.00,0.00,38.39,37380.25
24707,"2025-12-12 15:00:00",2025,12,12,15,980,"38.30971","21.779349",18.41,64857.04,212.69,563.97,332.71,0.00,0.00,0.00,44.58,42293.28
24708,"2025-12-12 15:00:00",2025,12,12,15,982,"38.28469","21.759148",18.84,30606.59,342.07,129.34,84.80,7.47,7.47,79.89,18.99,19958.56
24709,"2025-12-12 15:00:00",2025,12,12,15,983,"38.282368","21.754868",18.64,54718.64,129.91,136.05,77.40,0.00,0.00,0.00,36.31,35682.03
24710,"2025-12-12 15:00:00",2025,12,12,15,984,"38.183667","21.678139",16.81,55580.55,300.81,72.40,25.39,0.00,0.00,0.00,36.99,36244.07
24711,"2025-12-12 16:00:00",2025,12,12,16,976,"38.310409","21.784038",18.15,9998.04,132.58,386.35,245.10,0.00,0.00,0.00,9998.04,9998.04
24712,"2025-12-12 16:00:00",2025,12,12,16,977,"38.328212","21.876467",18.19,49645.35,147.96,409.61,0.00,0.00,0.00,0.00,32.48,32373.73
24713,"2025-12-12 16:00:00",2025,12,12,16,978,"38.331904","21.842924",18.17,55735.01,41.83,590.76,357.51,8.87,8.87,93.45,37.12,36344.80
24714,"2025-12-12 16:00:00",2025,12,12,16,979,"38.317789","21.818416",18.47,57326.71,-12.74,429.28,391.38,0.00,0.00,0.00,38.39,37382.75
24715,"2025-12-12 16:00:00",2025,12,12,16,980,"38.30971","21.779349",18.43,66885.06,209.29,540.75,320.10,5.15,5.15,20.01,46.29,43615.75
24716,"2025-12-12 16:00:00",2025,12,12,16,982,"38.28469","21.759148",18.77,30550.86,345.49,128.86,84.99,7.04,7.04,75.13,18.95,19922.22
24717,"2025-12-12 16:00:00",2025,12,12,16,983,"38.282368","21.754868",18.55,55154.67,131.13,140.60,80.27,0.00,0.00,0.00,36.65,35966.36
24718,"2025-12-12 16:00:00",2025,12,12,16,984,"38.183667","21.678139",16.95,55198.80,300.98,72.40,25.39,0.00,0.00,0.00,36.69,35995.14
24719,"2025-12-12 17:00:00",2025,12,12,17,976,"38.310409","21.784038",18.10,9998.04,139.45,475.41,276.06,0.00,0.00,0.00,9998.04,9998.04
24720,"2025-12-12 17:00:00",2025,12,12,17,977,"38.328212","21.876467",18.14,49431.70,142.23,427.08,0.00,0.00,0.00,0.00,32.32,32234.41
24721,"2025-12-12 17:00:00",2025,12,12,17,978,"38.331904","21.842924",18.20,55720.04,23.32,586.78,355.08,8.30,8.30,87.56,37.11,36335.04
24722,"2025-12-12 17:00:00",2025,12,12,17,979,"38.317789","21.818416",18.42,57325.21,-28.98,479.20,394.03,0.00,0.00,0.00,38.39,37381.77
24723,"2025-12-12 17:00:00",2025,12,12,17,980,"38.30971","21.779349",18.41,66961.40,207.18,503.93,297.02,0.00,0.00,0.00,46.35,43665.53
24724,"2025-12-12 17:00:00",2025,12,12,17,982,"38.28469","21.759148",18.67,30657.57,346.19,128.40,84.65,6.72,6.72,71.54,19.02,19991.80
24725,"2025-12-12 17:00:00",2025,12,12,17,983,"38.282368","21.754868",18.58,55761.22,121.02,140.57,80.50,0.00,0.00,0.00,37.14,36361.89
24726,"2025-12-12 17:00:00",2025,12,12,17,984,"38.183667","21.678139",16.09,54689.81,301.68,34.00,23.05,0.00,0.00,0.00,36.29,35663.23
24727,"2025-12-12 18:00:00",2025,12,12,18,976,"38.310409","21.784038",18.06,9998.04,144.22,306.25,131.21,0.00,0.00,0.00,9998.04,9998.04
24728,"2025-12-12 18:00:00",2025,12,12,18,977,"38.328212","21.876467",18.14,49546.06,135.79,400.47,0.00,0.00,0.00,0.00,32.40,32308.99
24729,"2025-12-12 18:00:00",2025,12,12,18,978,"38.331904","21.842924",18.20,55745.71,18.21,587.53,355.29,8.09,8.09,85.36,37.13,36351.78
24730,"2025-12-12 18:00:00",2025,12,12,18,979,"38.317789","21.818416",18.38,57241.59,-46.41,535.02,403.18,11.43,11.43,121.05,38.33,37327.24
24731,"2025-12-12 18:00:00",2025,12,12,18,982,"38.28469","21.759148",18.51,30764.48,344.48,128.33,84.59,6.50,6.50,68.93,19.09,20061.52
24732,"2025-12-12 18:00:00",2025,12,12,18,983,"38.282368","21.754868",18.52,55675.00,117.33,139.60,79.82,0.00,0.00,0.00,37.07,36305.67
24733,"2025-12-12 18:00:00",2025,12,12,18,984,"38.183667","21.678139",14.60,56258.31,301.15,22.08,13.41,0.00,0.00,0.00,37.54,36686.05
24734,"2025-12-12 19:00:00",2025,12,12,19,976,"38.310409","21.784038",18.15,9998.04,156.79,234.27,154.57,0.00,0.00,0.00,9998.04,9998.04
24735,"2025-12-12 19:00:00",2025,12,12,19,977,"38.328212","21.876467",18.11,49522.29,135.86,361.10,0.00,0.00,0.00,0.00,32.39,32293.49
24736,"2025-12-12 19:00:00",2025,12,12,19,978,"38.331904","21.842924",18.20,55736.34,5.29,594.87,360.65,7.50,7.50,79.13,37.12,36345.67
24737,"2025-12-12 19:00:00",2025,12,12,19,979,"38.317789","21.818416",18.35,57184.96,-42.33,559.35,386.84,0.00,0.00,0.00,38.28,37290.32
24738,"2025-12-12 19:00:00",2025,12,12,19,982,"38.28469","21.759148",18.45,30831.54,347.28,127.38,83.66,6.12,6.12,64.85,19.14,20105.25
24739,"2025-12-12 19:00:00",2025,12,12,19,983,"38.282368","21.754868",18.40,55879.24,115.33,138.30,79.14,0.00,0.00,0.00,37.23,36438.86
24740,"2025-12-12 19:00:00",2025,12,12,19,984,"38.183667","21.678139",15.19,54525.99,300.94,22.38,13.17,0.00,0.00,0.00,36.16,35556.40
24741,"2025-12-12 20:00:00",2025,12,12,20,976,"38.310409","21.784038",18.18,9998.04,164.07,241.75,154.41,0.00,0.00,0.00,9998.04,9998.04
24742,"2025-12-12 20:00:00",2025,12,12,20,977,"38.328212","21.876467",18.07,49915.93,129.80,337.06,0.00,0.00,0.00,0.00,32.68,32550.18
24743,"2025-12-12 20:00:00",2025,12,12,20,978,"38.331904","21.842924",18.23,55733.77,20.05,609.72,370.06,7.76,7.76,81.94,37.12,36343.99
24744,"2025-12-12 20:00:00",2025,12,12,20,979,"38.317789","21.818416",18.31,57241.66,-40.26,619.77,388.61,0.00,0.00,0.00,38.33,37327.29
24745,"2025-12-12 20:00:00",2025,12,12,20,982,"38.28469","21.759148",18.23,30769.78,346.21,125.85,83.11,5.98,5.98,63.11,19.10,20064.97
24746,"2025-12-12 20:00:00",2025,12,12,20,983,"38.282368","21.754868",18.14,56560.42,112.43,139.39,79.20,0.00,0.00,0.00,37.78,36883.05
24747,"2025-12-12 20:00:00",2025,12,12,20,984,"38.183667","21.678139",15.08,56289.14,300.52,22.44,13.07,0.92,0.92,9.67,37.56,36706.15
24748,"2025-12-12 21:00:00",2025,12,12,21,976,"38.310409","21.784038",18.09,9998.04,160.72,222.77,145.85,0.00,0.00,0.00,9998.04,9998.04
24749,"2025-12-12 21:00:00",2025,12,12,21,977,"38.328212","21.876467",18.04,49270.25,124.92,378.58,0.00,0.00,0.00,0.00,32.20,32129.13
24750,"2025-12-12 21:00:00",2025,12,12,21,978,"38.331904","21.842924",18.21,55783.99,28.75,628.86,381.25,7.78,7.78,82.09,37.16,36376.74
24751,"2025-12-12 21:00:00",2025,12,12,21,979,"38.317789","21.818416",18.22,57149.25,-34.17,630.91,371.82,0.00,0.00,0.00,38.25,37267.03
24752,"2025-12-12 21:00:00",2025,12,12,21,982,"38.28469","21.759148",18.11,30768.68,344.72,127.53,83.41,5.83,5.83,61.18,19.10,20064.25
24753,"2025-12-12 21:00:00",2025,12,12,21,983,"38.282368","21.754868",17.82,55894.57,108.99,135.51,77.07,0.00,0.00,0.00,37.25,36448.85
24754,"2025-12-12 21:00:00",2025,12,12,21,984,"38.183667","21.678139",17.56,56928.61,300.67,25.00,14.45,0.34,0.34,3.58,38.07,37123.14
24755,"2025-12-12 22:00:00",2025,12,12,22,976,"38.310409","21.784038",18.05,9998.04,170.28,201.15,123.70,0.00,0.00,0.00,9998.04,9998.04
24756,"2025-12-12 22:00:00",2025,12,12,22,977,"38.328212","21.876467",17.97,49135.51,122.90,397.94,0.00,0.00,0.00,0.00,32.10,32041.27
24757,"2025-12-12 22:00:00",2025,12,12,22,978,"38.331904","21.842924",18.21,55773.22,44.87,642.68,389.20,8.26,8.26,87.19,37.15,36369.72
24758,"2025-12-12 22:00:00",2025,12,12,22,979,"38.317789","21.818416",17.96,57142.11,-32.48,585.67,347.50,1.45,1.45,15.17,38.25,37262.38
24759,"2025-12-12 22:00:00",2025,12,12,22,982,"38.28469","21.759148",17.94,30844.94,344.36,127.94,83.33,5.76,5.76,60.35,19.15,20113.98
24760,"2025-12-12 22:00:00",2025,12,12,22,983,"38.282368","21.754868",17.74,55902.89,111.09,132.08,74.99,0.00,0.00,0.00,37.25,36454.27
24761,"2025-12-12 22:00:00",2025,12,12,22,984,"38.183667","21.678139",17.51,56129.06,300.84,34.12,18.36,3.14,3.14,32.72,37.43,36601.76
24762,"2025-12-12 23:00:00",2025,12,12,23,976,"38.310409","21.784038",18.05,9998.04,177.70,233.17,103.06,0.00,0.00,0.00,9998.04,9998.04
24763,"2025-12-12 23:00:00",2025,12,12,23,977,"38.328212","21.876467",17.87,48713.48,119.63,344.72,0.00,0.00,0.00,0.00,31.79,31766.06
24764,"2025-12-12 23:00:00",2025,12,12,23,978,"38.331904","21.842924",18.18,55799.14,36.82,655.89,396.30,8.29,8.29,86.84,37.17,36386.63
24765,"2025-12-12 23:00:00",2025,12,12,23,979,"38.317789","21.818416",17.93,57240.12,-30.97,536.59,159.57,0.00,0.00,0.00,38.33,37326.28
24766,"2025-12-12 23:00:00",2025,12,12,23,982,"38.28469","21.759148",17.75,30408.55,344.53,127.56,82.98,5.76,5.76,60.07,18.85,19829.42
24767,"2025-12-12 23:00:00",2025,12,12,23,983,"38.282368","21.754868",17.77,56002.90,112.83,132.26,74.88,0.00,0.00,0.00,37.33,36519.49
24768,"2025-12-12 23:00:00",2025,12,12,23,984,"38.183667","21.678139",17.51,55333.07,301.05,34.12,18.36,3.53,3.53,36.61,36.80,36082.70
24769,"2025-12-13 00:00:00",2025,12,13,0,976,"38.310409","21.784038",18.08,9998.04,184.67,135.61,78.65,0.00,0.00,0.00,9998.04,9998.04
24770,"2025-12-13 00:00:00",2025,12,13,0,977,"38.328212","21.876467",17.81,48779.44,116.35,379.67,0.00,0.00,0.00,0.00,31.84,31809.07
24771,"2025-12-13 00:00:00",2025,12,13,0,978,"38.331904","21.842924",18.00,55753.80,30.38,655.39,398.95,8.62,8.62,90.34,37.13,36357.06
24772,"2025-12-13 00:00:00",2025,12,13,0,979,"38.317789","21.818416",18.05,57415.11,-31.57,465.38,154.12,6.68,6.68,9999.01,38.47,37440.40
24773,"2025-12-13 00:00:00",2025,12,13,0,982,"38.28469","21.759148",17.47,30895.71,347.49,126.92,82.47,5.82,5.82,60.29,19.18,20147.09
24774,"2025-12-13 00:00:00",2025,12,13,0,983,"38.282368","21.754868",17.48,55803.75,113.60,140.23,80.35,0.00,0.00,0.00,37.17,36389.63
24775,"2025-12-13 00:00:00",2025,12,13,0,984,"38.183667","21.678139",17.51,55471.18,301.26,34.12,18.36,0.00,0.00,0.00,36.91,36172.76
24776,"2025-12-13 01:00:00",2025,12,13,1,976,"38.310409","21.784038",18.11,9998.04,192.30,157.96,101.57,0.00,0.00,0.00,9998.04,9998.04
24777,"2025-12-13 01:00:00",2025,12,13,1,977,"38.328212","21.876467",17.66,49083.39,113.81,346.95,0.00,0.00,0.00,0.00,32.07,32007.28
24778,"2025-12-13 01:00:00",2025,12,13,1,978,"38.331904","21.842924",17.69,55442.64,27.21,658.85,401.21,8.43,8.43,87.84,36.88,36154.14
24779,"2025-12-13 01:00:00",2025,12,13,1,979,"38.317789","21.818416",18.10,57275.77,-32.53,392.78,176.44,0.00,0.00,0.00,38.35,37349.54
24780,"2025-12-13 01:00:00",2025,12,13,1,982,"38.28469","21.759148",17.42,30547.61,347.15,125.63,81.92,5.79,5.79,59.89,18.95,19920.10
24781,"2025-12-13 01:00:00",2025,12,13,1,983,"38.282368","21.754868",17.30,55316.46,113.46,143.76,83.10,0.00,0.00,0.00,36.78,36071.87
24782,"2025-12-13 01:00:00",2025,12,13,1,984,"38.183667","21.678139",17.51,55568.15,301.34,34.12,18.36,0.86,0.86,8.90,36.98,36235.99
24783,"2025-12-13 02:00:00",2025,12,13,2,976,"38.310409","21.784038",18.01,9998.04,198.02,149.92,105.67,0.00,0.00,0.00,9998.04,9998.04
24784,"2025-12-13 02:00:00",2025,12,13,2,977,"38.328212","21.876467",17.68,49386.32,114.37,299.37,0.00,0.00,0.00,0.00,32.29,32204.82
24785,"2025-12-13 02:00:00",2025,12,13,2,978,"38.331904","21.842924",17.51,55366.85,22.28,664.51,405.17,8.43,8.43,87.45,36.82,36104.73
24786,"2025-12-13 02:00:00",2025,12,13,2,979,"38.317789","21.818416",18.08,57234.21,-31.22,374.69,176.39,14.55,14.55,153.05,38.32,37322.43
24787,"2025-12-13 02:00:00",2025,12,13,2,982,"38.28469","21.759148",17.35,30796.46,347.71,124.07,80.70,5.76,5.76,59.50,19.12,20082.37
24788,"2025-12-13 02:00:00",2025,12,13,2,983,"38.282368","21.754868",17.09,55865.27,112.52,143.73,83.04,0.00,0.00,0.00,37.22,36429.74
24789,"2025-12-13 02:00:00",2025,12,13,2,984,"38.183667","21.678139",17.51,55578.70,301.77,34.12,18.36,2.34,2.34,24.14,36.99,36242.87
24790,"2025-12-13 03:00:00",2025,12,13,3,976,"38.310409","21.784038",18.01,9998.04,203.25,478.67,390.99,0.00,0.00,0.00,9998.04,9998.04
24791,"2025-12-13 03:00:00",2025,12,13,3,977,"38.328212","21.876467",17.76,49087.26,112.57,326.63,0.00,0.00,0.00,0.00,32.07,32009.80
24792,"2025-12-13 03:00:00",2025,12,13,3,978,"38.331904","21.842924",17.68,55563.24,27.23,660.20,402.84,8.44,8.44,87.73,36.98,36232.79
24793,"2025-12-13 03:00:00",2025,12,13,3,979,"38.317789","21.818416",17.78,57309.29,-29.08,344.82,166.77,0.00,0.00,0.00,38.38,37371.39
24794,"2025-12-13 03:00:00",2025,12,13,3,982,"38.28469","21.759148",17.39,30510.96,347.61,132.51,112.55,5.83,5.83,60.26,18.92,19896.20
24795,"2025-12-13 03:00:00",2025,12,13,3,983,"38.282368","21.754868",17.30,55668.50,115.57,142.38,82.49,0.00,0.00,0.00,37.06,36301.43
24796,"2025-12-13 03:00:00",2025,12,13,3,984,"38.183667","21.678139",17.51,55091.67,301.98,34.12,18.36,2.38,2.38,24.61,36.60,35925.28
24797,"2025-12-13 04:00:00",2025,12,13,4,976,"38.310409","21.784038",17.98,9998.04,209.39,153.98,102.26,0.00,0.00,0.00,9998.04,9998.04
24798,"2025-12-13 04:00:00",2025,12,13,4,977,"38.328212","21.876467",17.87,49390.29,109.75,306.93,0.00,0.00,0.00,0.00,32.29,32207.41
24799,"2025-12-13 04:00:00",2025,12,13,4,978,"38.331904","21.842924",17.58,55490.16,27.22,660.68,401.86,8.36,8.36,86.70,36.92,36185.13
24800,"2025-12-13 04:00:00",2025,12,13,4,979,"38.317789","21.818416",17.83,57344.27,-29.76,299.92,164.46,0.00,0.00,0.00,38.41,37394.20
24801,"2025-12-13 04:00:00",2025,12,13,4,982,"38.28469","21.759148",17.48,30742.64,347.63,128.85,93.14,5.93,5.93,61.41,19.08,20047.28
24802,"2025-12-13 04:00:00",2025,12,13,4,983,"38.282368","21.754868",17.45,55473.34,116.82,134.75,78.92,0.00,0.00,0.00,36.91,36174.17
24803,"2025-12-13 04:00:00",2025,12,13,4,984,"38.183667","21.678139",17.51,55016.05,302.14,34.12,18.36,6.00,6.00,61.82,36.54,35875.97
24804,"2025-12-13 05:00:00",2025,12,13,5,976,"38.310409","21.784038",18.03,9998.04,212.64,1004.27,377.29,0.00,0.00,0.00,9998.04,9998.04
24805,"2025-12-13 05:00:00",2025,12,13,5,977,"38.328212","21.876467",17.83,49180.41,106.42,378.52,0.00,0.00,0.00,0.00,32.14,32070.54
24806,"2025-12-13 05:00:00",2025,12,13,5,978,"38.331904","21.842924",17.37,55250.53,30.29,661.95,400.99,8.37,8.37,86.61,36.73,36028.87
24807,"2025-12-13 05:00:00",2025,12,13,5,979,"38.317789","21.818416",17.67,57069.63,-29.68,300.66,169.68,0.00,0.00,0.00,38.19,37215.11
24808,"2025-12-13 05:00:00",2025,12,13,5,982,"38.28469","21.759148",17.48,31453.45,347.56,120.33,53.07,5.98,5.98,61.96,19.57,20510.80
24809,"2025-12-13 05:00:00",2025,12,13,5,983,"38.282368","21.754868",17.59,55713.35,117.56,134.39,77.22,0.00,0.00,0.00,37.10,36330.68
24810,"2025-12-13 05:00:00",2025,12,13,5,984,"38.183667","21.678139",17.51,54788.95,302.18,34.12,18.36,3.06,3.06,31.46,36.36,35727.87
24811,"2025-12-13 06:00:00",2025,12,13,6,976,"38.310409","21.784038",18.03,9998.04,217.49,9991.16,110.26,0.00,0.00,0.00,9998.04,9998.04
24812,"2025-12-13 06:00:00",2025,12,13,6,977,"38.328212","21.876467",17.81,49317.65,105.34,366.76,0.00,0.00,0.00,0.00,32.24,32160.04
24813,"2025-12-13 06:00:00",2025,12,13,6,978,"38.331904","21.842924",17.26,54667.62,30.29,654.73,398.20,8.18,8.18,85.07,36.27,35648.75
24814,"2025-12-13 06:00:00",2025,12,13,6,979,"38.317789","21.818416",17.62,57212.75,-30.50,285.35,176.51,0.00,0.00,0.00,38.30,37308.44
24815,"2025-12-13 06:00:00",2025,12,13,6,982,"38.28469","21.759148",17.46,30652.15,346.79,110.85,53.99,5.97,5.97,61.80,19.02,19988.27
24816,"2025-12-13 06:00:00",2025,12,13,6,983,"38.282368","21.754868",17.27,55948.74,118.71,136.08,76.32,0.00,0.00,0.00,37.29,36484.17
24817,"2025-12-13 06:00:00",2025,12,13,6,984,"38.183667","21.678139",17.51,55336.66,302.23,34.12,18.36,0.00,0.00,0.00,36.80,36085.04
24818,"2025-12-13 07:00:00",2025,12,13,7,976,"38.310409","21.784038",18.39,9998.04,220.19,9991.16,9991.16,0.00,0.00,0.00,9998.04,9998.04
24819,"2025-12-13 07:00:00",2025,12,13,7,977,"38.328212","21.876467",17.78,49035.80,104.38,327.32,0.00,0.00,0.00,0.00,32.03,31976.24
24820,"2025-12-13 07:00:00",2025,12,13,7,978,"38.331904","21.842924",17.23,55021.43,18.32,648.84,399.32,8.26,8.26,85.33,36.55,35879.47
24821,"2025-12-13 07:00:00",2025,12,13,7,979,"38.317789","21.818416",17.63,57154.31,-30.21,242.12,166.78,45.15,45.15,469.96,38.26,37270.32
24822,"2025-12-13 07:00:00",2025,12,13,7,982,"38.28469","21.759148",17.30,30638.69,346.90,104.02,50.89,6.00,6.00,61.88,19.01,19979.49
24823,"2025-12-13 07:00:00",2025,12,13,7,983,"38.282368","21.754868",17.18,56062.30,118.32,141.50,80.01,0.00,0.00,0.00,37.38,36558.23
24824,"2025-12-13 07:00:00",2025,12,13,7,984,"38.183667","21.678139",17.51,55405.19,302.33,34.12,18.36,0.53,0.53,5.50,36.85,36129.72
24825,"2025-12-13 08:00:00",2025,12,13,8,976,"38.310409","21.784038",19.20,9998.04,221.42,4481.71,1309.72,0.00,0.00,0.00,9998.04,9998.04
24826,"2025-12-13 08:00:00",2025,12,13,8,977,"38.328212","21.876467",17.64,48679.32,103.97,298.43,0.00,0.00,0.00,0.00,31.77,31743.79
24827,"2025-12-13 08:00:00",2025,12,13,8,978,"38.331904","21.842924",17.19,54531.32,62.88,650.16,400.20,8.66,8.66,89.77,36.16,35559.87
24828,"2025-12-13 08:00:00",2025,12,13,8,979,"38.317789","21.818416",17.67,57176.59,-20.61,250.75,166.30,0.00,0.00,0.00,38.27,37284.86
24829,"2025-12-13 08:00:00",2025,12,13,8,982,"38.28469","21.759148",17.25,30209.71,344.94,85.33,48.63,6.18,6.18,63.66,18.72,19699.75
24830,"2025-12-13 08:00:00",2025,12,13,8,983,"38.282368","21.754868",17.18,55500.44,121.87,139.79,78.39,0.00,0.00,0.00,36.93,36191.84
24831,"2025-12-13 08:00:00",2025,12,13,8,984,"38.183667","21.678139",17.51,56574.13,303.27,34.12,18.36,1.70,1.70,17.57,37.79,36891.99
24832,"2025-12-13 09:00:00",2025,12,13,9,976,"38.310409","21.784038",18.97,9998.04,221.87,212.34,207.50,0.00,0.00,0.00,9998.04,9998.04
24833,"2025-12-13 09:00:00",2025,12,13,9,977,"38.328212","21.876467",17.91,49115.13,98.96,262.89,0.00,0.00,0.00,0.00,32.09,32027.98
24834,"2025-12-13 09:00:00",2025,12,13,9,978,"38.331904","21.842924",17.93,55712.13,101.96,659.04,408.77,9.51,9.51,99.90,37.10,36329.88
24835,"2025-12-13 09:00:00",2025,12,13,9,979,"38.317789","21.818416",17.76,57305.53,-17.36,267.29,173.07,0.00,0.00,9999.01,38.38,37368.94
24836,"2025-12-13 09:00:00",2025,12,13,9,982,"38.28469","21.759148",17.29,30443.44,340.19,77.48,47.67,6.30,6.30,65.04,18.88,19852.17
24837,"2025-12-13 09:00:00",2025,12,13,9,983,"38.282368","21.754868",16.91,55804.57,127.21,151.69,85.91,0.00,0.00,0.00,37.17,36390.16
24838,"2025-12-13 09:00:00",2025,12,13,9,984,"38.183667","21.678139",17.11,56591.15,301.71,31.78,16.55,0.00,0.00,0.00,37.80,36903.09
24839,"2025-12-13 10:00:00",2025,12,13,10,976,"38.310409","21.784038",21.83,9998.04,218.80,239.75,162.85,0.00,0.00,0.00,9998.04,9998.04
24840,"2025-12-13 10:00:00",2025,12,13,10,977,"38.328212","21.876467",17.97,48794.59,91.30,345.40,0.00,0.00,0.00,0.00,31.85,31818.96
24841,"2025-12-13 10:00:00",2025,12,13,10,978,"38.331904","21.842924",17.99,55871.50,106.53,668.40,412.99,10.39,10.39,109.13,37.23,36433.80
24842,"2025-12-13 10:00:00",2025,12,13,10,979,"38.317789","21.818416",17.57,57024.07,-13.88,289.19,179.26,0.00,0.00,0.00,38.15,37185.40
24843,"2025-12-13 10:00:00",2025,12,13,10,982,"38.28469","21.759148",17.47,31355.67,335.28,75.34,46.88,6.45,6.45,66.88,19.50,20447.04
24844,"2025-12-13 10:00:00",2025,12,13,10,983,"38.282368","21.754868",17.12,55652.19,137.71,146.55,83.77,0.00,0.00,0.00,37.05,36290.80
24845,"2025-12-13 10:00:00",2025,12,13,10,984,"38.183667","21.678139",17.11,56135.81,301.53,31.78,16.55,2.08,2.08,21.59,37.44,36606.16
24846,"2025-12-13 11:00:00",2025,12,13,11,976,"38.310409","21.784038",19.67,9998.04,214.61,1690.78,279.18,0.00,0.00,0.00,9998.04,9998.04
24847,"2025-12-13 11:00:00",2025,12,13,11,977,"38.328212","21.876467",17.84,48733.69,85.08,349.45,0.00,0.00,0.00,0.00,31.81,31779.24
24848,"2025-12-13 11:00:00",2025,12,13,11,978,"38.331904","21.842924",18.08,55786.35,105.60,672.71,415.01,10.14,10.14,106.65,37.16,36378.28
24849,"2025-12-13 11:00:00",2025,12,13,11,979,"38.317789","21.818416",17.74,56943.26,-11.48,288.85,169.03,0.00,0.00,0.00,38.09,37132.70
24850,"2025-12-13 11:00:00",2025,12,13,11,982,"38.28469","21.759148",17.88,29432.62,330.94,70.99,44.11,6.46,6.46,67.24,18.19,19193.01
24851,"2025-12-13 11:00:00",2025,12,13,11,983,"38.282368","21.754868",17.42,55374.91,157.92,143.89,85.44,0.00,0.00,0.00,36.83,36109.98
24852,"2025-12-13 11:00:00",2025,12,13,11,984,"38.183667","21.678139",17.11,56684.48,301.41,31.78,16.55,0.45,0.45,4.71,37.88,36963.95
24853,"2025-12-13 12:00:00",2025,12,13,12,976,"38.310409","21.784038",20.56,9998.04,207.99,190.17,125.35,0.00,0.00,0.00,9998.04,9998.04
24854,"2025-12-13 12:00:00",2025,12,13,12,977,"38.328212","21.876467",18.00,49077.95,76.36,286.54,0.00,0.00,0.00,0.00,32.06,32003.73
24855,"2025-12-13 12:00:00",2025,12,13,12,978,"38.331904","21.842924",18.09,55651.61,103.93,670.33,408.81,9.77,9.77,102.93,37.05,36290.42
24856,"2025-12-13 12:00:00",2025,12,13,12,979,"38.317789","21.818416",17.94,57077.62,-3.61,274.00,157.84,0.00,0.00,0.00,38.19,37220.32
24857,"2025-12-13 12:00:00",2025,12,13,12,982,"38.28469","21.759148",18.13,29893.34,311.71,63.95,43.35,6.50,6.50,68.40,18.50,19493.45
