,Unnamed: 0,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,PC1,PC2,PC3
11643,12432,12433.0,2025-09-03 04:00:00,2025,9,3,4,982,38.28469,21.759148,25.72,37630.39,316.65,822.93,469.96,4.34,4.34,53.19,23.85,24538.78,-0.2510851343771893,2.7774927981173883,0.042838182532017426
11644,12441,12442.0,2025-09-03 05:00:00,2025,9,3,5,982,38.28469,21.759148,25.72,37492.72,318.0,866.67,471.63,4.38,4.38,53.67,23.75,24449.0,-0.27400717020420995,2.771810536716794,0.1080534550447316
11645,12450,12451.0,2025-09-03 06:00:00,2025,9,3,6,982,38.28469,21.759148,25.72,37344.87,320.03,896.45,473.3,4.47,4.47,54.85,23.65,24352.59,-0.2866316850959456,2.7411223322473,0.24636536844756385
11646,12459,12460.0,2025-09-03 07:00:00,2025,9,3,7,982,38.28469,21.759148,25.51,37480.37,319.84,893.92,474.97,4.35,4.35,53.04,23.75,24440.95,-0.3767968843589426,2.7852122959690044,0.07568347792108365
11647,12468,12469.0,2025-09-03 08:00:00,2025,9,3,8,982,38.28469,21.759148,25.8,37526.89,320.0,888.68,476.64,4.6,4.6,56.49,23.78,24471.29,-0.20289504685595094,2.7120777587152434,0.4074021933487867
11648,12477,12478.0,2025-09-03 09:00:00,2025,9,3,9,982,38.28469,21.759148,25.88,37285.55,320.6,906.35,478.31,4.87,4.87,59.86,23.61,24313.91,-0.09008489078666036,2.613603893980934,0.7458364991324051
11649,12486,12487.0,2025-09-03 10:00:00,2025,9,3,10,982,38.28469,21.759148,26.34,37017.32,319.18,892.75,479.98,5.02,5.02,62.42,23.42,24138.99,0.09407917336800281,2.5991068707908083,0.9840276501355437
11650,12495,12496.0,2025-09-03 11:00:00,2025,9,3,11,982,38.28469,21.759148,26.76,37215.45,317.82,871.91,481.65,5.12,5.12,64.21,23.56,24268.19,0.2678348760488442,2.603300653964492,1.1376885454976016
11651,12504,12505.0,2025-09-03 12:00:00,2025,9,3,12,982,38.28469,21.759148,27.14,37584.63,317.93,838.39,483.32,5.19,5.19,65.58,23.82,24508.94,0.3941268574567511,2.616328217676018,1.2592323173125637
11652,12513,12514.0,2025-09-03 13:00:00,2025,9,3,13,982,38.28469,21.759148,27.38,37501.54,314.85,819.2,478.41,5.68,5.68,72.03,23.76,24454.76,0.7522683602839964,2.386774462503899,1.8390575650067613
11653,12522,12523.0,2025-09-03 14:00:00,2025,9,3,14,982,38.28469,21.759148,27.75,37526.22,317.08,816.75,476.63,5.86,5.86,74.43,23.78,24470.85,0.8494505479328966,2.343675052997917,2.0758547691980187
11654,12531,12532.0,2025-09-03 15:00:00,2025,9,3,15,982,38.28469,21.759148,27.79,37316.52,316.72,822.23,475.39,5.35,5.35,68.07,23.63,24334.1,0.6065265535373713,2.574153683402447,1.4619884711015916
11655,12540,12541.0,2025-09-03 16:00:00,2025,9,3,16,982,38.28469,21.759148,27.68,37059.33,313.67,795.24,464.28,5.15,5.15,65.48,23.45,24166.39,0.5572248752135669,2.5854934309757054,1.1651979250357558
11656,12549,12550.0,2025-09-03 17:00:00,2025,9,3,17,982,38.28469,21.759148,27.8,37196.11,312.83,697.77,406.22,5.06,5.06,64.45,23.55,24255.58,0.6109224687322666,2.2882810761989396,0.8901841048799197
11657,12558,12559.0,2025-09-03 18:00:00,2025,9,3,18,982,38.28469,21.759148,27.64,38319.88,315.22,648.01,371.56,4.98,4.98,63.32,24.34,24988.4,0.5795975998638927,2.0894533607129495,0.6778618112064967
11658,12567,12568.0,2025-09-03 19:00:00,2025,9,3,19,982,38.28469,21.759148,27.25,37697.82,317.13,593.58,344.63,4.8,4.8,60.8,23.9,24582.75,0.36540871010564335,1.9669497739730228,0.39725158301311925
11659,12574,12575.0,2025-09-03 20:00:00,2025,9,3,20,982,38.28469,21.759148,27.06,37951.57,319.04,562.92,336.36,4.55,4.55,57.23,24.08,24748.22,0.17485353875816348,2.0178805554639765,0.042844553239398904
11660,12581,12582.0,2025-09-03 21:00:00,2025,9,3,21,982,38.28469,21.759148,26.76,37993.02,318.68,592.84,353.21,4.47,4.47,56.0,24.11,24775.25,0.08000193063157944,2.1201182211134433,-0.02669666685461022
11661,12627,12628.0,2025-09-04 11:00:00,2025,9,4,11,982,38.28469,21.759148,26.71,37303.96,319.07,790.25,474.29,5.32,5.32,66.57,23.62,24325.92,0.33320888514524116,2.465869438248147,1.3527957123734593
11662,12635,12636.0,2025-09-04 12:00:00,2025,9,4,12,982,38.28469,21.759148,27.28,37611.47,319.23,782.97,472.98,5.36,5.36,67.58,23.84,24526.44,0.4713036647721448,2.5021056545522837,1.4299032374287393
11663,12643,12644.0,2025-09-04 13:00:00,2025,9,4,13,982,38.28469,21.759148,27.42,37620.07,317.98,,463.83,5.55,5.55,70.45,23.84,24532.05,0.6410558306681239,2.3624509628517725,1.6675280636610412
11664,12651,12652.0,2025-09-04 14:00:00,2025,9,4,14,982,38.28469,21.759148,27.56,37557.43,318.98,766.83,454.68,5.85,5.85,74.31,23.8,24491.2,0.7913440905841117,2.188451487107362,2.0203413110472384
11665,12657,12658.0,2025-09-04 15:00:00,2025,9,4,15,982,38.28469,21.759148,27.49,37605.38,319.25,756.83,437.94,5.56,5.56,70.62,23.83,24522.47,0.64819686099501,2.210813075371063,1.6203112701296147
11666,12665,12666.0,2025-09-04 16:00:00,2025,9,4,16,982,38.28469,21.759148,27.7,37573.14,317.79,745.31,426.22,5.44,5.44,69.09,23.81,24501.44,0.662593444280022,2.225678479103929,1.4253974510543497
11667,12673,12674.0,2025-09-04 17:00:00,2025,9,4,17,982,38.28469,21.759148,27.69,36715.98,316.33,749.17,419.54,4.96,4.96,63.09,23.21,23942.49,0.41986425215144396,2.4072386143761446,0.8389853461602235
11668,12678,12679.0,2025-09-04 18:00:00,2025,9,4,18,982,38.28469,21.759148,27.59,37108.59,318.82,707.8,410.29,4.94,4.94,62.82,23.48,24198.51,0.3653635494588583,2.344864128480731,0.7989961468810886
11669,12683,12684.0,2025-09-04 19:00:00,2025,9,4,19,982,38.28469,21.759148,27.48,37622.67,319.32,708.89,411.24,4.67,4.67,59.13,23.85,24533.75,0.22294324625426504,2.4648981738587747,0.43975528874927927
11670,12687,12688.0,2025-09-04 20:00:00,2025,9,4,20,982,38.28469,21.759148,27.16,37589.11,318.365,655.06,383.54,4.61,4.61,58.21,23.82,24511.86,0.1838896841082231,2.284194524646204,0.2719268089794546
11671,12702,12703.0,2025-09-08 12:00:00,2025,9,8,12,982,38.28469,21.759148,27.33,36288.16,317.41,516.9,311.76,5.69,5.69,72.22,22.91,23663.51,0.7592781773862898,1.3762901325583239,1.4395054998071195
11672,12710,12711.0,2025-09-08 13:00:00,2025,9,8,13,982,38.28469,21.759148,27.58,36051.94,316.98,518.32,301.44,5.79,5.79,73.57,22.75,23509.47,0.8536989471609325,1.3029293387216063,1.5383550882598067
11673,12718,12719.0,2025-09-08 14:00:00,2025,9,8,14,982,38.28469,21.759148,27.39,36377.23,316.54,523.24,300.57,5.62,5.62,71.44,22.97,23721.59,0.7730440862712588,1.3446808105169403,1.3226252125400493
11674,12726,12727.0,2025-09-08 15:00:00,2025,9,8,15,982,38.28469,21.759148,27.53,36437.78,315.41,512.75,299.95,5.52,5.52,70.13,23.02,23761.08,0.7739075434374161,1.4078771461882646,1.181738976325781
11675,12734,12735.0,2025-09-08 16:00:00,2025,9,8,16,982,38.28469,21.759148,27.28,36379.43,314.58,537.04,306.48,5.11,5.11,64.75,22.97,23723.03,0.5396706678549348,1.6061611710936199,0.6816001106114161
11676,12742,12743.0,2025-09-08 17:00:00,2025,9,8,17,982,38.28469,21.759148,27.05,36481.29,315.41,580.17,330.37,5.17,5.17,65.19,23.05,23789.45,0.4890717519145523,1.7006240477034267,0.799456800626645
11677,12750,12751.0,2025-09-08 18:00:00,2025,9,8,18,982,38.28469,21.759148,26.83,36977.38,314.63,623.36,357.12,4.86,4.86,61.03,23.39,24112.95,0.3204265545356901,1.977050280975999,0.4597482167002619
11678,12758,12759.0,2025-09-08 19:00:00,2025,9,8,19,982,38.28469,21.759148,26.55,36878.3,315.52,631.43,370.85,4.69,4.69,58.52,23.32,24048.34,0.14359632775094128,2.1114211493788346,0.2714814040537055
11679,12766,12767.0,2025-09-08 20:00:00,2025,9,8,20,982,38.28469,21.759148,26.34,37306.64,314.99,635.49,380.64,4.5,4.5,55.91,23.62,24327.66,0.040643483760980044,2.231252878163034,0.036659441962818264
11680,12774,12775.0,2025-09-08 21:00:00,2025,9,8,21,982,38.28469,21.759148,26.17,36977.01,315.97,636.67,382.64,4.39,4.39,54.4,23.39,24112.71,-0.08689981159832073,2.2762619507707322,-0.08389679564653062
11681,12782,12783.0,2025-09-08 22:00:00,2025,9,8,22,982,38.28469,21.759148,26.1,37059.99,315.66,632.6,381.4,4.33,4.33,53.57,23.45,24166.82,-0.11619132139712607,2.2879370723950343,-0.17059689443563877
11682,12790,12791.0,2025-09-08 23:00:00,2025,9,8,23,982,38.28469,21.759148,25.84,13770.92,316.38,579.72,349.86,4.12,4.12,50.59,9999.04,9999.04,-1.5972778174926068,2.340379910706657,0.04461348153022477
11683,12798,12799.0,2025-09-09 00:00:00,2025,9,9,0,982,38.28469,21.759148,25.58,7116.23,316.98,533.06,200.09,4.16,4.16,50.7,3.91,4114.6,-1.9036684440701588,1.4435176730855566,-0.19157056136900968
11684,12806,12807.0,2025-09-09 01:00:00,2025,9,9,1,982,38.28469,21.759148,25.51,36882.36,315.53,468.04,182.73,4.34,4.34,52.66,23.33,24050.98,-0.08129692165176,1.036435813178868,-0.8042534502983291
11685,12814,12815.0,2025-09-09 02:00:00,2025,9,9,2,982,38.28469,21.759148,25.36,37003.25,315.16,397.27,178.57,4.52,4.52,55.01,23.41,24129.82,0.0068429749022902355,0.903139060891675,-0.5932092334549445
11686,12822,12823.0,2025-09-09 03:00:00,2025,9,9,3,982,38.28469,21.759148,25.29,37021.2,315.43,349.48,178.91,4.42,4.42,53.73,23.42,24141.53,-0.05877202435238732,0.9414352857587456,-0.7124588621929526
11687,12830,12831.0,2025-09-09 04:00:00,2025,9,9,4,982,38.28469,21.759148,25.06,37018.54,316.82,321.42,185.83,4.52,4.52,54.61,23.42,24139.79,-0.09766417622876736,0.9184777685354573,-0.5929608252755153
11688,12838,12839.0,2025-09-09 05:00:00,2025,9,9,5,982,38.28469,21.759148,25.04,36997.71,317.15,354.34,203.47,4.55,4.55,54.99,23.41,24126.21,-0.1095502067012965,1.0086226644394183,-0.5031545992489321
11689,12846,12847.0,2025-09-09 06:00:00,2025,9,9,6,982,38.28469,21.759148,25.22,37185.25,317.11,372.02,218.27,4.59,4.59,55.65,23.54,24248.5,-0.05795477982746234,1.0988628935411433,-0.4061002418783567
11690,12854,12855.0,2025-09-09 07:00:00,2025,9,9,7,982,38.28469,21.759148,25.29,36949.55,317.08,388.72,227.19,4.58,4.58,55.68,23.37,24094.8,-0.06665031379795573,1.163569073376388,-0.37367485314327653
11691,12862,12863.0,2025-09-09 08:00:00,2025,9,9,8,982,38.28469,21.759148,25.53,36987.58,316.41,403.42,235.38,4.72,4.72,57.62,23.4,24119.6,0.05531835520630966,1.1769951847495719,-0.17448848896993832
11692,12870,12871.0,2025-09-09 09:00:00,2025,9,9,9,982,38.28469,21.759148,25.6,36942.34,316.01,408.38,239.01,4.79,4.79,58.53,23.37,24090.1,0.10485472367178887,1.176241798344592,-0.08002349860000953
11693,12878,12879.0,2025-09-09 10:00:00,2025,9,9,10,982,38.28469,21.759148,26.08,36931.15,316.54,409.82,240.25,5.01,5.01,61.9,23.36,24082.8,0.29188471697726637,1.1316771693575307,0.2438703309449983
11694,12886,12887.0,2025-09-09 11:00:00,2025,9,9,11,982,38.28469,21.759148,26.63,36881.84,317.04,398.83,232.71,5.33,5.33,66.65,23.33,24050.65,0.5484929308220793,0.9944757640490671,0.675291767340414
11695,12894,12895.0,2025-09-09 12:00:00,2025,9,9,12,982,38.28469,21.759148,27.29,37015.375,316.09,1241.27,238.68,5.55,5.55,70.44,1.35,1452.9,0.8180779058456664,0.9876875577283738,1.0342206384740902
11696,12902,12903.0,2025-09-09 13:00:00,2025,9,9,13,982,38.28469,21.759148,27.52,37148.91,314.92,2920.33,247.53,5.47,5.47,69.52,23.51,24224.81,0.8446375443532849,1.1064732612289763,0.9538249031915524
11697,12910,12911.0,2025-09-09 14:00:00,2025,9,9,14,982,38.28469,21.759148,27.59,37293.99,315.02,2898.76,235.43,5.48,5.48,69.66,23.61,24319.41,0.8763236281191706,1.0374811858164226,0.9291603739739523
11698,12918,12919.0,2025-09-09 15:00:00,2025,9,9,15,982,38.28469,21.759148,27.51,37122.66,314.7,2865.78,211.38,5.52,5.52,70.11,23.49,24207.69,0.8996561245352221,0.8653744005387182,0.9077852040950759
11699,12926,12927.0,2025-09-09 16:00:00,2025,9,9,16,982,38.28469,21.759148,27.28,37380.61,315.3,2831.54,190.41,5.46,5.46,69.18,23.68,24375.9,0.8475125543737778,0.7373511569246347,0.7616557734976316
11700,12934,12935.0,2025-09-09 17:00:00,2025,9,9,17,982,38.28469,21.759148,26.37,37376.96,316.11,1969.63,174.6,5.31,5.31,66.09,23.67,24373.52,0.5871113313225604,0.6218852716305047,0.4423819200047107
11701,12942,12943.0,2025-09-09 18:00:00,2025,9,9,18,982,38.28469,21.759148,26.22,37155.23,316.43,1116.37,162.61,5.15,5.15,63.77,23.52,24228.92,0.4646528317237658,0.6135972490832571,0.19609591142712499
11702,12950,12951.0,2025-09-09 19:00:00,2025,9,9,19,982,38.28469,21.759148,25.75,37472.69,314.26,297.04,170.64,4.86,4.86,59.63,23.74,24435.94,0.29833807799936424,0.7405116255607502,-0.19680767680452035
11703,12958,12959.0,2025-09-09 20:00:00,2025,9,9,20,982,38.28469,21.759148,25.54,37074.49,315.92,314.94,186.73,4.68,4.68,57.15,23.46,24176.28,0.09549177803251337,0.9008115686084551,-0.3631006582388902
11704,12966,12967.0,2025-09-09 21:00:00,2025,9,9,21,982,38.28469,21.759148,25.38,36976.63,316.41,345.1,206.82,4.62,4.62,56.3,23.39,24112.46,0.0050383115826183366,1.030641110796948,-0.379077152502855
11705,12974,12975.0,2025-09-09 22:00:00,2025,9,9,22,982,38.28469,21.759148,25.28,37050.13,316.19,376.13,223.66,4.53,4.53,54.99,23.44,24160.39,-0.06491508623246608,1.1646699919406756,-0.4595279523916825
11706,12982,12983.0,2025-09-09 23:00:00,2025,9,9,23,982,38.28469,21.759148,25.23,37084.73,317.06,386.39,227.09,4.51,4.51,54.79,9999.04,24182.95,-0.10166503435449033,1.1855110831787476,-0.462073447904669
11707,12990,12991.0,2025-09-10 00:00:00,2025,9,10,0,982,38.28469,21.759148,24.96,37108.36666666667,317.13,384.83,225.4,4.42,4.42,53.39,0.98,1060.86,-0.19464262868362828,1.1866449325087725,-0.5968316399371218
11708,12998,12999.0,2025-09-10 01:00:00,2025,9,10,1,982,38.28469,21.759148,25.01,37132.00333333333,317.95,965.98,195.66,4.42,4.42,53.52,0.85,800.94,-0.1758722484826085,1.0098009940168586,-0.6629802923147697
11709,13006,13007.0,2025-09-10 02:00:00,2025,9,10,2,982,38.28469,21.759148,24.63,37155.64,318.08,949.84,165.92,4.52,4.52,54.24,23.52,24229.2,-0.18117672478413363,0.748618728390532,-0.6703672103532765
11710,13014,13015.0,2025-09-10 03:00:00,2025,9,10,3,982,38.28469,21.759148,24.54,37177.55,317.65,915.92,164.44,4.39,4.39,52.53,23.53,24243.48,-0.2479522606383377,0.7882572457704771,-0.841516220665741
11711,13022,13023.0,2025-09-10 04:00:00,2025,9,10,4,982,38.28469,21.759148,24.53,37130.15,317.05,893.6,173.98,4.46,4.46,53.37,23.5,24212.57,-0.21315920922629406,0.8140115094726555,-0.7372870113908857
11712,13030,13031.0,2025-09-10 05:00:00,2025,9,10,5,982,38.28469,21.759148,24.64,37189.04,317.36,900.98,180.68,4.58,4.58,54.85,23.54,24250.98,-0.1491594485315068,0.816502524312336,-0.5768935031578377
11713,13038,13039.0,2025-09-10 06:00:00,2025,9,10,6,982,38.28469,21.759148,24.78,37146.18,317.24,323.49,189.2,4.69,4.69,56.29,23.51,24223.02,-0.07935862121774019,0.8363574462672726,-0.4166800797132422
11714,13046,13047.0,2025-09-10 07:00:00,2025,9,10,7,982,38.28469,21.759148,25.09,36993.42,316.62,338.96,198.34,4.71,4.71,56.93,23.4,24123.41,-0.010360379797922694,0.9143162464035685,-0.3359806148054699
11715,13054,13055.0,2025-09-10 08:00:00,2025,9,10,8,982,38.28469,21.759148,25.15,36565.43,316.83,351.52,206.11,4.77,4.77,57.77,23.1,23844.32,-0.00496079782613406,0.9427664412720285,-0.2219490974297161
11716,13062,13063.0,2025-09-10 09:00:00,2025,9,10,9,982,38.28469,21.759148,25.43,36545.52,316.81,360.53,212.15,4.92,4.92,59.94,23.09,23831.34,0.114748132430034,0.9414182859529806,-0.0007048361922718529
11717,13066,13067.0,2025-09-15 09:00:00,2025,9,15,9,982,38.28469,21.759148,25.2,34597.7,313.04,583.73,353.89,4.75,4.75,57.63,21.73,22561.16,-0.14756884167482864,1.8604369703938881,0.19860486869019184
11718,13072,13073.0,2025-09-15 10:00:00,2025,9,15,10,982,38.28469,21.759148,25.68,34661.08,312.53,596.78,365.43,4.96,4.96,60.56,21.78,22602.49,0.04301349819250906,1.8930073268003538,0.4989363178694963
11719,13080,13081.0,2025-09-15 11:00:00,2025,9,15,11,982,38.28469,21.759148,26.29,34696.67,309.28,610.86,367.42,5.07,5.07,62.9,21.8,22625.7,0.3016442294417124,1.9071652371958006,0.6918898274522828
11720,13088,13089.0,2025-09-15 12:00:00,2025,9,15,12,982,38.28469,21.759148,27.01,33820.96,308.94,601.91,357.2,5.1,5.1,63.78,21.2,22054.65,0.4082447564478725,1.9246693287624443,0.754202537608273
11721,13096,13097.0,2025-09-15 13:00:00,2025,9,15,13,982,38.28469,21.759148,27.36,34535.7,310.3,587.3,343.6,5.14,5.14,65.24,21.69,22520.73,0.5361976098304613,1.8358656088831526,0.8433744774954117
11722,13104,13105.0,2025-09-15 14:00:00,2025,9,15,14,982,38.28469,21.759148,27.61,34582.12,309.66,556.73,322.77,5.15,5.15,65.48,21.72,22551.0,0.6175321032028617,1.7371145916686273,0.7970592271100994
11723,13112,13113.0,2025-09-15 15:00:00,2025,9,15,15,982,38.28469,21.759148,27.56,34455.71,309.44,520.78,301.58,5.12,5.12,65.11,21.64,22468.57,0.6113429327403622,1.616115096065291,0.7039986730990392
11724,13120,13121.0,2025-09-15 16:00:00,2025,9,15,16,982,38.28469,21.759148,27.59,34472.0,310.9,481.89,275.01,5.12,5.12,65.04,21.65,22479.19,0.6010885848033802,1.4631133534453367,0.6332349449238045
11725,13128,13129.0,2025-09-15 17:00:00,2025,9,15,17,982,38.28469,21.759148,27.4,34629.66,311.76,449.91,255.37,5.16,5.16,65.6,21.76,22582.0,0.5995102377824011,1.295748462208822,0.6381230131913496
11726,13136,13137.0,2025-09-15 18:00:00,2025,9,15,18,982,38.28469,21.759148,27.24,34351.02,311.82,422.79,223.93,4.97,4.97,62.93,21.56,22400.3,0.4810404645731325,1.1815352848165868,0.3028464559982686
11727,13144,13145.0,2025-09-15 19:00:00,2025,9,15,19,982,38.28469,21.759148,27.19,34287.07,310.6,410.47,226.08,4.79,4.79,60.52,21.52,22358.6,0.4039820699909429,1.2745866844182743,0.06963347253685742
11728,13152,13153.0,2025-09-15 20:00:00,2025,9,15,20,982,38.28469,21.759148,27.0,34522.89,311.45,400.44,228.07,4.47,4.47,56.31,21.68,22512.38,0.20443406025340752,1.4103425931480054,-0.32554952347283306
11729,13160,13161.0,2025-09-15 21:00:00,2025,9,15,21,982,38.28469,21.759148,26.73,34628.0,312.09,394.81,229.8,4.35,4.35,54.44,21.76,22580.92,0.08148107683695092,1.448847162242081,-0.4933289256524463
11730,13168,13169.0,2025-09-15 22:00:00,2025,9,15,22,982,38.28469,21.759148,26.56,34675.92,312.09,401.28,232.53,4.16,4.16,51.95,21.79,22612.17,-0.039570041426319084,1.530572123490273,-0.723444172509098
11731,13176,13177.0,2025-09-15 23:00:00,2025,9,15,23,982,38.28469,21.759148,26.42,34645.6,310.08,406.14,235.48,4.07,4.07,50.67,21.77,22592.39,-0.06598511706428926,1.5737341203173592,-0.8512979947391721
11732,13184,13185.0,2025-09-16 00:00:00,2025,9,16,0,982,38.28469,21.759148,26.23,34779.48,310.27,412.41,239.88,4.22,4.22,52.22,21.86,22679.7,-0.03444473807932445,1.515502344928286,-0.6882161656396675
11733,13192,13193.0,2025-09-16 01:00:00,2025,9,16,1,982,38.28469,21.759148,26.14,34644.7,309.9,416.85,241.69,4.11,4.11,50.83,21.77,22591.81,-0.10196469599660052,1.5645876281685018,-0.8149127925911263
11734,13200,13201.0,2025-09-16 02:00:00,2025,9,16,2,982,38.28469,21.759148,26.03,34695.54,311.52,418.9,243.67,4.09,4.09,50.45,21.8,22624.96,-0.17031755922483574,1.5746953375548323,-0.8321654255577611
11735,13208,13209.0,2025-09-16 03:00:00,2025,9,16,3,982,38.28469,21.759148,25.87,34555.91,312.87,423.06,246.87,3.99,3.99,49.1,21.71,22533.91,-0.28911442130005344,1.621369042660857,-0.935870782271949
11736,13216,13217.0,2025-09-16 04:00:00,2025,9,16,4,982,38.28469,21.759148,25.74,34730.54,312.93,429.18,250.18,4.13,4.13,50.68,21.83,22647.78,-0.24121978580133277,1.5638399153659357,-0.7760922262590888
11737,13224,13225.0,2025-09-16 05:00:00,2025,9,16,5,982,38.28469,21.759148,25.63,34650.11,314.14,431.84,251.24,4.12,4.12,50.37,21.77,22595.34,-0.3038398699383112,1.5666318148978573,-0.7892370999367405
11738,13232,13233.0,2025-09-16 06:00:00,2025,9,16,6,982,38.28469,21.759148,25.33,34672.02,313.51,438.07,255.38,4.03,4.03,48.83,21.79,22609.62,-0.39486756678028473,1.60337405201577,-0.926114857752141
11739,13240,13241.0,2025-09-16 07:00:00,2025,9,16,7,982,38.28469,21.759148,25.1,34400.47,314.59,440.93,256.85,4.4,4.4,53.27,21.6,22432.55,-0.29934785902120425,1.420179291551499,-0.4752117473636399
11740,13248,13249.0,2025-09-16 08:00:00,2025,9,16,8,982,38.28469,21.759148,25.33,34450.7,314.89,439.93,255.64,4.62,4.62,56.16,21.63,22465.3,-0.156740693139283,1.3412709557097768,-0.2034036964331111
11741,13256,13257.0,2025-09-16 09:00:00,2025,9,16,9,982,38.28469,21.759148,25.48,34566.8,316.57,427.87,248.71,4.76,4.76,58.05,21.71,22541.01,-0.08912408240697522,1.2526067765085742,-0.0330435452132075
11742,13264,13265.0,2025-09-16 10:00:00,2025,9,16,10,982,38.28469,21.759148,25.83,34636.59,316.68,416.83,242.89,4.83,4.83,59.42,21.76,22586.52,0.021759039656236302,1.2182457402265061,0.0753831549212539
11743,13272,13273.0,2025-09-16 11:00:00,2025,9,16,11,982,38.28469,21.759148,26.37,34682.05,316.04,398.1,233.0,4.84,4.84,60.08,21.79,22616.17,0.1530331453489151,1.2125603538591352,0.09523929627262775
11744,13280,13281.0,2025-09-16 12:00:00,2025,9,16,12,982,38.28469,21.759148,26.86,34960.77,315.14,375.97,219.85,4.93,4.93,61.89,21.99,22797.92,0.3437769436313726,1.136333497158696,0.20953525322788416
11745,13288,13289.0,2025-09-16 13:00:00,2025,9,16,13,982,38.28469,21.759148,27.07,35073.55,314.58,362.5,211.8,5.15,5.15,65.03,22.06,22871.47,0.5229024606927861,1.0032687368848832,0.4779800868582549
11746,13296,13297.0,2025-09-16 14:00:00,2025,9,16,14,982,38.28469,21.759148,27.25,35186.49,314.34,357.49,208.87,5.41,5.41,68.47,22.14,22945.11,0.6973613990078605,0.8860210494796354,0.7928246368188399
11747,13304,13305.0,2025-09-16 15:00:00,2025,9,16,15,982,38.28469,21.759148,27.63,35376.84,314.2,357.74,208.18,5.4,5.4,68.69,22.28,23069.24,0.7767587976972857,0.9277275703687459,0.7994997433576132
11748,13312,13313.0,2025-09-16 16:00:00,2025,9,16,16,982,38.28469,21.759148,27.38,35551.71,316.21,363.67,210.35,5.58,5.58,70.49,22.4,23183.27,0.7698678735475997,0.8387652792153399,0.9950676915449397
11749,13320,13321.0,2025-09-16 17:00:00,2025,9,16,17,982,38.28469,21.759148,27.18,35387.9,315.64,380.09,220.29,5.41,5.41,68.33,22.28,23076.45,0.6526824733975527,0.9489946256594646,0.8182302644856263
11750,13328,13329.0,2025-09-16 18:00:00,2025,9,16,18,982,38.28469,21.759148,26.98,35204.75,315.34,400.21,235.07,5.07,5.07,63.89,22.16,22957.02,0.4356009248224771,1.1714490886868032,0.4382982680696967
11751,13336,13337.0,2025-09-16 19:00:00,2025,9,16,19,982,38.28469,21.759148,26.67,35607.14,312.04,408.36,240.15,4.65,4.65,58.15,22.44,23219.42,0.26518820329058695,1.3607415269393655,-0.13092164627025904
11752,13344,13345.0,2025-09-16 20:00:00,2025,9,16,20,982,38.28469,21.759148,26.36,35447.42,312.1,415.17,244.14,4.43,4.43,55.0,22.32,23115.26,0.08353240344508117,1.4552027275002393,-0.41287591387320505
11753,13352,13353.0,2025-09-16 21:00:00,2025,9,16,21,982,38.28469,21.759148,26.24,35587.7,314.45,428.15,251.67,4.42,4.42,54.86,22.42,23206.74,0.006113036746392958,1.4883439343566307,-0.3875599399739802
11754,13360,13361.0,2025-09-16 22:00:00,2025,9,16,22,982,38.28469,21.759148,26.06,35541.42,315.08,437.56,255.05,4.19,4.19,51.76,22.39,23176.56,-0.16103417154288624,1.5956616310515392,-0.666935339576617
11755,13368,13369.0,2025-09-16 23:00:00,2025,9,16,23,982,38.28469,21.759148,25.92,35545.12,314.41,445.84,259.44,4.07,4.07,50.14,22.39,23178.97,-0.23186231496201912,1.660229213210731,-0.8134865400890794
11756,13376,13377.0,2025-09-17 00:00:00,2025,9,17,0,982,38.28469,21.759148,25.8,35594.03,317.35,454.79,264.49,4.12,4.12,50.65,22.43,23210.87,-0.30137987403518596,1.6557595203976931,-0.7255760233054495
11757,13384,13385.0,2025-09-17 01:00:00,2025,9,17,1,982,38.28469,21.759148,25.6,35562.13,317.63,463.98,266.76,4.11,4.16,50.2,22.4,23190.06,-0.3587026653427464,1.657042061811499,-0.7559130225938722
11758,13392,13393.0,2025-09-17 02:00:00,2025,9,17,2,982,38.28469,21.759148,25.51,35488.11,318.59,472.53,273.83,4.46,4.46,54.39,22.35,23141.79,-0.24265415028876786,1.5356063030974247,-0.32163685177713197
11759,13399,13400.0,2025-09-17 03:00:00,2025,9,17,3,982,38.28469,21.759148,25.36,35513.23,319.8,478.09,277.1,4.32,4.32,52.51,22.37,23158.18,-0.3677730530289799,1.6021044881051232,-0.48155557377277464
11760,13406,13407.0,2025-09-17 04:00:00,2025,9,17,4,982,38.28469,21.759148,25.38,35527.53,319.99,481.47,280.08,4.29,4.29,52.15,22.38,23167.5,-0.3849523298440489,1.6360588213549552,-0.5069743684940469
11761,13413,13414.0,2025-09-17 05:00:00,2025,9,17,5,982,38.28469,21.759148,25.36,35426.59,319.91,487.69,283.22,4.3,4.3,52.31,22.31,23101.68,-0.38817927990827417,1.64701510065076,-0.4805081621884807
11762,13420,13421.0,2025-09-17 06:00:00,2025,9,17,6,982,38.28469,21.759148,25.38,35320.37,319.9,486.13,283.36,4.26,4.26,51.86,22.24,23032.41,-0.4086359323391023,1.6678813547438236,-0.5211995712312029
