date_insert,sensor_id,id,year,month,day,hour,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,location,_source_row_id,_row_id,wtempV_°C__sentinel_invalid,conductivity_of_solution_ mS_cm__sentinel_invalid,oxidation_reduction_potential_ mV__sentinel_invalid,oxygen_saturation_%__sentinel_invalid,turbidity_NTU__sentinel_invalid,wtempV_°C__hard_limit_invalid,conductivity_of_solution_ mS_cm__hard_limit_invalid,oxidation_reduction_potential_ mV__hard_limit_invalid,oxygen_saturation_%__hard_limit_invalid,turbidity_NTU__hard_limit_invalid,oxygen_saturation_original,oxygen_below_1_flag,oxygen_low_sequence_id,oxygen_low_sequence_readings,oxygen_low_sequence_duration,oxygen_persistent_near_zero,conductivity_original,conductivity_baseline_24h,conductivity_drop_candidate,conductivity_drop_sequence_id,conductivity_transient_glitch,conductivity_before_local_cleaning,conductivity_local_median_24h,conductivity_local_collapse_candidate,conductivity_local_collapse_sequence_id,conductivity_local_collapse_readings,conductivity_local_collapse,conductivity_before_targeted_cleaning,targeted_conductivity_local_median,targeted_conductivity_candidate,targeted_conductivity_sequence_id,targeted_conductivity_sequence_size,targeted_conductivity_collapse,turbidity_before_spike_cleaning,turbidity_local_median_24h,turbidity_spike_candidate,turbidity_spike_sequence_id,turbidity_spike_readings,isolated_turbidity_spike,time_since_previous,gap_over_24h,wtempV_°C__local_median,wtempV_°C__robust_z,wtempV_°C__statistical_suspect,conductivity_of_solution_ mS_cm__local_median,conductivity_of_solution_ mS_cm__robust_z,conductivity_of_solution_ mS_cm__statistical_suspect,oxidation_reduction_potential_ mV__local_median,oxidation_reduction_potential_ mV__robust_z,oxidation_reduction_potential_ mV__statistical_suspect,oxygen_saturation_%__local_median,oxygen_saturation_%__robust_z,oxygen_saturation_%__statistical_suspect,turbidity_NTU__local_median,turbidity_NTU__robust_z,turbidity_NTU__statistical_suspect,any_statistical_suspect,oxygen_mean_24h,oxygen_std_24h,oxygen_mean_7d,oxygen_7d_change_vs_3d_ago,oxygen_low_24h_flag,oxygen_noisy_24h_flag,oxygen_downward_drift_flag,oxygen_sensor_suspect
2025-09-21 15:00:00,979,14310.0,2025.0,9.0,21.0,15.0,38.317789,21.818416,23.3,48097.11,89.2,51.63,35.07,6.4,6.4,75.07,31.34,31364.13,Άγιος Βασίλης,11228,11228,False,False,False,False,False,False,False,False,False,False,75.07,False,,,,False,48097.11,49980.270000000004,False,,False,48097.11,50248.119999999995,False,,,False,48097.11,,False,,,False,35.07,34.42,False,,,False,0 days 01:00:00,False,22.765,0.6168504273504266,False,50986.06,-2.8288089759595656,False,59.655,1.9585358722358723,False,54.96,5.099321428571419,False,62.5,-0.6208568791946308,False,False,59.75833333333333,9.302504883172599,58.1516,0.9037794871794915,False,False,False,False
2025-09-21 16:00:00,979,14319.0,2025.0,9.0,21.0,16.0,38.317789,21.818416,23.21,49970.41,88.46,51.53,35.21,6.15,6.15,72.0,32.72,32585.71,Άγιος Βασίλης,11229,11229,False,False,False,False,False,False,False,False,False,False,72.0,False,,,,False,49970.41,49903.44,False,,False,49970.41,50104.24,False,,,False,49970.41,,False,,,False,35.21,34.56,False,,,False,0 days 01:00:00,False,22.765,0.5359866071428571,False,50786.31,-0.6756842486524952,False,59.655,1.909481326781326,False,54.96,4.320857142857137,False,59.81,-0.6120509037255625,False,False,59.47625,8.789437738608216,58.24331125827815,0.8367289797971367,False,False,False,False
2025-09-21 17:00:00,979,14328.0,2025.0,9.0,21.0,17.0,38.317789,21.818416,23.11,49920.4,84.51,50.76,35.12,5.68,5.68,66.41,32.68,32553.1,Άγιος Βασίλης,11230,11230,False,False,False,False,False,False,False,False,False,False,66.41,False,,,,False,49920.4,50002.130000000005,False,,False,49920.4,50318.509999999995,False,,,False,49920.4,,False,,,False,35.12,34.595,False,,,False,0 days 01:00:00,False,22.765,0.4518495145631048,False,50550.57,-0.4928140626902177,False,59.655,1.6476361179361183,False,54.96,2.903392857142852,False,57.905,-0.6144935025989605,False,False,59.15041666666667,8.352824817242182,58.29703947368421,0.7826644736842141,False,False,False,False
2025-09-21 18:00:00,979,14337.0,2025.0,9.0,21.0,18.0,38.317789,21.818416,22.88,50513.66,79.3,50.45,34.81,5.4,5.4,62.72,33.12,32939.96,Άγιος Βασίλης,11231,11231,False,False,False,False,False,False,False,False,False,False,62.72,False,,,,False,50513.66,50002.130000000005,False,,False,50513.66,50472.6,False,,,False,50513.66,,False,,,False,34.81,34.644999999999996,False,,,False,0 days 01:00:00,False,22.765,0.15993298969071906,False,50510.55,0.0023242771588288308,False,59.655,1.3022656019656016,False,54.96,1.9677142857142826,False,56.55,-0.6263831695856471,False,False,59.075416666666676,8.31048890895101,58.32594771241829,0.7600217864923664,False,False,False,False
2025-09-21 19:00:00,979,14346.0,2025.0,9.0,21.0,19.0,38.317789,21.818416,22.92,51540.17,57.18,50.32,34.04,4.67,4.67,54.29,33.87,33609.35,Άγιος Βασίλης,11232,11232,False,False,False,False,False,False,False,False,False,False,54.29,False,,,,False,51540.17,50103.0,False,,False,51540.17,50472.6,False,,,False,51540.17,,False,,,False,34.04,34.67,False,,,False,0 days 01:00:00,False,22.765,0.2248333333333342,False,50510.55,0.7616401153736482,False,59.655,-0.16406756756756766,False,54.695,-0.11405949895615883,False,56.03,-0.6562944690265488,False,False,59.002916666666664,8.34572709165633,58.29974025974026,0.7708378207158688,False,False,False,False
2025-09-21 20:00:00,979,14355.0,2025.0,9.0,21.0,20.0,38.317789,21.818416,22.78,52129.35,48.05,50.34,33.55,4.43,4.43,51.35,34.31,33993.55,Άγιος Βασίλης,11233,11233,False,False,False,False,False,False,False,False,False,False,51.35,False,,,,False,52129.35,50103.0,False,,False,52129.35,50472.6,False,,,False,52129.35,,False,,,False,33.55,34.675,False,,,False,0 days 01:00:00,False,22.765,0.022483333333334132,False,50510.55,1.1974738435217496,False,59.655,-0.7692945945945948,False,54.695,-0.904289579158316,False,55.805,-0.6760188020716055,False,False,58.86833333333333,8.445598115955583,58.25490322580645,0.7786381655654893,False,False,False,False
2025-09-21 21:00:00,979,14364.0,2025.0,9.0,21.0,21.0,38.317789,21.818416,22.77,51887.23,48.06,51.46,33.41,4.58,4.58,52.99,34.13,33835.66,Άγιος Βασίλης,11234,11234,False,False,False,False,False,False,False,False,False,False,52.99,False,,,,False,51887.23,50103.0,False,,False,51887.23,50472.6,False,,,False,51887.23,,False,,,False,33.41,34.675,False,,,False,0 days 01:00:00,False,22.765,0.007843023255812398,False,50510.55,1.0183705775262708,False,59.655,-0.7686316953316952,False,54.695,-0.4609308617234462,False,55.1,-0.6804606976744186,False,False,58.75875,8.506421774932399,58.22115384615385,0.7935347985348002,False,False,False,False
2025-09-21 22:00:00,979,14373.0,2025.0,9.0,21.0,22.0,38.317789,21.818416,22.54,51190.0,48.98,52.56,33.59,4.62,4.62,53.33,33.61,33381.0,Άγιος Βασίλης,11235,11235,False,False,False,False,False,False,False,False,False,False,53.33,False,,,,False,51190.0,50103.0,False,,False,51190.0,50472.6,False,,,False,51190.0,,False,,,False,33.59,34.675,False,,,False,0 days 01:00:00,False,22.755000000000003,-0.33337356321839573,False,50510.55,0.5077910339440344,False,59.655,-0.7076449631449634,False,54.695,-0.3844227557411274,False,46.400000000000006,-0.6600721925133688,False,False,58.709166666666675,8.535621480476486,58.19,0.8310588235294034,False,False,False,False
2025-09-21 23:00:00,979,14382.0,2025.0,9.0,21.0,23.0,38.317789,21.818416,22.5,52389.78,51.67,53.53,34.12,4.69,4.69,54.03,34.5,34163.38,Άγιος Βασίλης,11236,11236,False,False,False,False,False,False,False,False,False,False,54.03,False,,,,False,52389.78,50103.0,False,,False,52389.78,50472.6,False,,,False,52389.78,,False,,,False,34.12,34.675,False,,,False,0 days 01:00:00,False,22.740000000000002,-0.37646511627907153,False,50510.55,1.4044538151720507,False,59.655,-0.5622006784968683,False,54.695,-0.18728288100208718,False,36.725,-0.36991000000000057,False,False,58.68083333333334,8.550589055053832,58.163670886075955,0.8416941418899171,False,False,False,False
2025-09-22 00:00:00,979,14391.0,2025.0,9.0,22.0,0.0,38.317789,21.818416,22.48,50482.81,53.29,54.46,34.62,4.67,4.67,53.85,33.09,32919.84,Άγιος Βασίλης,11237,11237,False,False,False,False,False,False,False,False,False,False,53.85,False,,,,False,50482.81,50103.0,False,,False,50482.81,50472.6,False,,,False,50482.81,,False,,,False,34.62,34.675,False,,,False,0 days 01:00:00,False,22.705,-0.3701524390243866,False,50506.14,-0.017532460948817018,False,59.655,-0.46513461538461526,False,54.695,-0.24566918103448238,False,35.165,-0.13105258467023215,False,False,58.709583333333335,8.532359620199232,58.13654088050314,0.8610236391238288,False,False,False,False
2025-09-22 01:00:00,979,14400.0,2025.0,9.0,22.0,1.0,38.317789,21.818416,22.26,50462.39,52.24,54.91,34.87,4.63,4.63,53.14,33.08,32906.53,Άγιος Βασίλης,11238,11238,False,False,False,False,False,False,False,False,False,False,53.14,False,,,,False,50462.39,50103.0,False,,False,50462.39,50472.6,False,,,False,50462.39,,False,,,False,34.87,34.675,False,,,False,0 days 01:00:00,False,22.645,-0.5645271739130395,False,50493.825,-0.024647951710587215,False,59.655,-0.5606970291479819,False,54.695,-0.46928299776286353,False,35.095,-0.062197745901639796,False,False,58.70000000000001,8.538744434736275,58.105312500000004,0.8822443181818187,False,False,False,False
2025-09-22 02:00:00,979,14409.0,2025.0,9.0,22.0,2.0,38.317789,21.818416,22.05,50899.47,52.19,54.28,34.76,4.68,4.68,53.46,33.4,33191.55,Άγιος Βασίλης,11239,11239,False,False,False,False,False,False,False,False,False,False,53.46,False,,,,False,50899.47,50248.119999999995,False,,False,50899.47,50472.6,False,,,False,50899.47,,False,,,False,34.76,34.675,False,,,False,0 days 01:00:00,False,22.575,-0.6745,False,50493.825,0.32627483662858897,False,59.655,-0.5854816860465117,False,54.695,-0.3727102908277404,False,35.035,-0.07943790149892901,False,False,58.82333333333333,8.435912190910608,58.07645962732919,0.8809540093516688,False,False,False,False
2025-09-22 03:00:00,979,14418.0,2025.0,9.0,22.0,3.0,38.317789,21.818416,22.11,50864.8,53.59,54.66,34.88,4.76,4.76,54.22,33.37,33168.94,Άγιος Βασίλης,11240,11240,False,False,False,False,False,False,False,False,False,False,54.22,False,,,,False,50864.8,50248.119999999995,False,,False,50864.8,50472.6,False,,,False,50864.8,,False,,,False,34.88,34.644999999999996,False,,,False,0 days 01:00:00,False,22.52,-0.5643775510204102,False,50493.825,0.29838851093515634,False,59.655,-0.529558899676375,False,54.695,-0.14335011185682373,False,34.94,-0.019789731051343167,False,False,58.95374999999999,8.334746970677516,58.052654320987656,0.8933209876543202,False,False,False,False
2025-09-22 04:00:00,979,14427.0,2025.0,9.0,22.0,4.0,38.317789,21.818416,22.23,50174.63,51.29,54.41,34.68,4.7,4.7,53.75,32.87,32718.88,Άγιος Βασίλης,11241,11241,False,False,False,False,False,False,False,False,False,False,53.75,False,,,,False,50174.63,50248.119999999995,False,,False,50174.63,50472.6,False,,,False,50174.63,,False,,,False,34.68,34.435,False,,,False,0 days 01:00:00,False,22.494999999999997,-0.40166853932584107,False,50472.6,-0.2596902348418787,False,59.655,-0.7303809061488673,False,54.695,-0.32273544303797513,False,34.875,-0.0758083573487033,False,False,59.01416666666666,8.289551263182355,58.02625766871166,0.9272466797006658,False,False,False,False
2025-09-22 05:00:00,979,14436.0,2025.0,9.0,22.0,5.0,38.317789,21.818416,22.23,53974.95,51.61,54.37,34.74,4.77,4.77,54.64,35.72,35197.07,Άγιος Βασίλης,11242,11242,False,False,False,False,False,False,False,False,False,False,54.64,False,,,,False,53974.95,50104.24,False,,False,53974.95,50472.6,False,,,False,53974.95,,False,,,False,34.74,34.185,False,,,False,0 days 01:00:00,False,22.485,-0.39539655172413757,False,50472.6,2.822855764405047,False,59.655,-0.7024404530744337,False,54.695,-0.01878354430379739,False,34.84,-0.044084967320261924,False,False,58.9725,8.309737216584908,58.00560975609756,0.9765880169671277,False,False,False,False
2025-09-22 06:00:00,979,14445.0,2025.0,9.0,22.0,6.0,38.317789,21.818416,22.13,51680.66,52.03,54.09,34.67,4.71,4.71,53.87,33.98,33700.96,Άγιος Βασίλης,11243,11243,False,False,False,False,False,False,False,False,False,False,53.87,False,,,,False,51680.66,50318.509999999995,False,,False,51680.66,50414.175,False,,,False,51680.66,,False,,,False,34.67,34.08,False,,,False,0 days 01:00:00,False,22.465,-0.5444759036144603,False,50472.6,0.9736831369643744,False,59.655,-0.6816517561298872,False,54.695,-0.3312276785714297,False,34.795,-0.06411596958174881,False,False,58.93875,8.32955049285639,57.98054545454545,1.0107605083088913,False,False,False,False
2025-09-22 07:00:00,979,14454.0,2025.0,9.0,22.0,7.0,38.317789,21.818416,22.28,49072.86,52.77,54.39,34.84,4.79,4.79,54.94,32.06,32000.42,Άγιος Βασίλης,11244,11244,False,False,False,False,False,False,False,False,False,False,54.94,False,,,,False,49072.86,50472.6,False,,False,49072.86,50387.615,False,,,False,49072.86,,False,,,False,34.84,33.855000000000004,False,,,False,0 days 01:00:00,False,22.42,-0.21960465116279174,False,50472.6,-1.0140102139450966,False,59.655,-0.615498011928429,False,54.825,0.044072443181816176,False,34.795,0.024777551020409072,False,False,58.99458333333333,8.29663471806058,57.96222891566265,1.036909766726481,False,False,False,False
2025-09-22 08:00:00,979,14463.0,2025.0,9.0,22.0,8.0,38.317789,21.818416,22.2,48712.45,63.32,54.53,34.74,4.93,4.93,56.51,31.79,31765.39,Άγιος Βασίλης,11245,11245,False,False,False,False,False,False,False,False,False,False,56.51,False,,,,False,48712.45,50472.6,False,,False,48712.45,50296.755000000005,False,,,False,48712.45,,False,,,False,34.74,33.855000000000004,False,,,False,0 days 01:00:00,False,22.42,-0.345093023255818,False,50472.6,-1.2623767763818972,False,59.655,0.32763982770046374,False,55.28,0.38949999999999857,False,34.769999999999996,-0.01759565217390962,False,False,59.09916666666666,8.24660716356403,57.95353293413174,1.0355329341317372,False,False,False,False
2025-09-22 09:00:00,979,14472.0,2025.0,9.0,22.0,9.0,38.317789,21.818416,22.49,48457.71,65.96,54.24,34.82,4.93,4.93,56.65,31.61,31599.28,Άγιος Βασίλης,11246,11246,False,False,False,False,False,False,False,False,False,False,56.65,False,,,,False,48457.71,50472.6,False,,False,48457.71,50201.09,False,,,False,48457.71,,False,,,False,34.82,33.855000000000004,False,,,False,0 days 01:00:00,False,22.465,0.0406325301204797,False,50472.6,-1.445075898624616,False,59.655,0.5716024865591389,False,55.28,0.4540859950859934,False,34.769999999999996,0.031372093023258614,False,False,59.12375,8.238028369278911,57.94577380952381,1.0084821428571473,False,False,False,False
2025-09-22 10:00:00,979,14481.0,2025.0,9.0,22.0,10.0,38.317789,21.818416,22.72,49236.2,67.64,53.38,34.25,4.99,4.99,57.58,32.18,32106.92,Άγιος Βασίλης,11247,11247,False,False,False,False,False,False,False,False,False,False,57.58,False,,,,False,49236.2,50472.6,False,,False,49236.2,50033.715,False,,,False,49236.2,,False,,,False,34.25,33.83,False,,,False,0 days 01:00:00,False,22.465,0.4144518072289149,False,50318.509999999995,-0.8061732511719575,False,59.655,0.7239089381720428,False,55.28,0.7623341523341499,False,34.75,-0.3854285714285714,False,False,59.150416666666665,8.23168558953318,57.96196428571428,1.0020673784977916,False,False,False,False
2025-09-22 11:00:00,979,14490.0,2025.0,9.0,22.0,11.0,38.317789,21.818416,22.99,50677.21,68.77,51.86,33.54,4.94,4.94,57.62,33.24,33046.61,Άγιος Βασίλης,11248,11248,False,False,False,False,False,False,False,False,False,False,57.62,False,,,,False,50677.21,50472.6,False,,False,50677.21,50033.715,False,,,False,50677.21,,False,,,False,33.54,33.01,False,,,False,0 days 01:00:00,False,22.465,0.85328313253012,False,50318.509999999995,0.2671825495425389,False,59.655,0.8263531586021499,False,55.28,0.775592137592135,False,34.74,-0.9357225433526012,False,False,59.098333333333336,8.237489416324529,57.94845238095238,0.9498809523809584,False,False,False,False
2025-09-22 12:00:00,979,14499.0,2025.0,9.0,22.0,12.0,38.317789,21.818416,23.3,50365.96,70.59,49.1,31.76,5.05,5.05,59.3,33.01,32843.64,Άγιος Βασίλης,11249,11249,False,False,False,False,False,False,False,False,False,False,59.3,False,,,,False,50365.96,50472.6,False,,False,50365.96,49933.685,False,,,False,50365.96,,False,,,False,31.76,32.474999999999994,False,,,False,0 days 01:00:00,False,22.465,1.3571265060241005,False,50270.295,0.0719341844896692,False,59.655,0.9913518145161291,False,55.28,1.3324275184275147,False,34.71,-2.3829640718562843,False,False,59.00291666666667,8.22061855239973,57.93541666666666,0.882083333333334,False,False,False,False
2025-09-22 13:00:00,979,14508.0,2025.0,9.0,22.0,13.0,38.317789,21.818416,23.45,49750.3,77.78,45.61,30.21,5.78,5.78,68.11,32.55,32442.17,Άγιος Βασίλης,11250,11250,False,False,False,False,False,False,False,False,False,False,68.11,False,,,,False,49750.3,50472.6,False,,False,49750.3,49933.685,False,,,False,49750.3,,False,,,False,30.21,32.474999999999994,False,,,False,0 days 01:00:00,False,22.465,1.6009216867469904,False,50270.295,-0.3914471289062465,False,59.655,1.6431871639784943,False,55.28,4.252498771498764,False,34.675,-3.76455312500001,False,False,58.6875,7.680390756590033,57.91565476190476,0.7001547619047628,False,False,False,False
2025-09-22 14:00:00,979,14517.0,2025.0,9.0,22.0,14.0,38.317789,21.818416,23.46,50227.55,84.63,42.23,28.67,6.04,6.04,71.12,32.9,32753.39,Άγιος Βασίλης,11251,11251,False,False,False,False,False,False,False,False,False,False,71.12,False,,,,False,50227.55,50472.6,False,,False,50227.55,49933.685,False,,,False,50227.55,,False,,,False,28.67,32.474999999999994,False,,,False,0 days 01:00:00,False,22.465,1.6171746987951856,False,50296.755000000005,-0.05282136956694099,False,59.655,2.2641985887096765,False,55.28,5.2501621621621535,False,34.67,-5.0905660377358375,False,False,58.37291666666667,6.945830453473964,57.899583333333325,0.514137788778875,False,False,False,False
2025-09-22 15:00:00,979,14526.0,2025.0,9.0,22.0,15.0,38.317789,21.818416,23.53,48715.86,86.46,39.43,27.91,5.82,5.82,68.68,31.8,31767.62,Άγιος Βασίλης,11252,11252,False,False,False,False,False,False,False,False,False,False,68.68,False,,,,False,48715.86,50472.6,False,,False,48715.86,49933.685,False,,,False,48715.86,,False,,,False,27.91,32.474999999999994,False,,,False,0 days 01:00:00,False,22.465,1.7309457831325359,False,50296.755000000005,-1.1775510361278172,False,59.655,2.43010383064516,False,55.28,4.441425061425055,False,34.644999999999996,-5.899685064935092,False,False,58.10666666666666,6.377156696854201,57.87136904761904,0.343623949579829,False,False,False,False
2025-09-22 16:00:00,979,14535.0,2025.0,9.0,22.0,16.0,38.317789,21.818416,23.3,47983.13,86.63,37.5,26.96,5.76,5.76,67.58,31.26,31289.8,Άγιος Βασίλης,11253,11253,False,False,False,False,False,False,False,False,False,False,67.58,False,,,,False,47983.13,50472.6,False,,False,47983.13,49933.685,False,,,False,47983.13,,False,,,False,26.96,32.474999999999994,False,,,False,0 days 01:00:00,False,22.465,1.3571265060241005,False,50296.755000000005,-1.7029027307944156,False,59.655,2.4455157930107516,False,55.28,4.076830466830459,False,34.595,-7.006540816326535,False,False,57.92250000000001,6.011844287665052,57.83672619047619,0.1692504623208535,False,False,False,False
2025-09-22 17:00:00,979,14544.0,2025.0,9.0,22.0,17.0,38.317789,21.818416,23.28,47685.97,83.07,37.21,27.15,5.57,5.57,65.26,31.04,31096.02,Άγιος Βασίλης,11254,11254,False,False,False,False,False,False,False,False,False,False,65.26,False,,,,False,47685.97,50472.6,False,,False,47685.97,49933.685,False,,,False,47685.97,,False,,,False,27.15,32.474999999999994,False,,,False,0 days 01:00:00,False,22.465,1.3246204819277156,False,50296.755000000005,-1.7608776342301062,False,59.655,2.122771169354838,False,55.28,3.307867321867317,False,34.56,-6.800061224489804,False,False,57.874583333333334,5.945471041540575,57.81095238095238,0.02912545787545895,False,False,False,False
2025-09-22 18:00:00,979,14553.0,2025.0,9.0,22.0,18.0,38.317789,21.818416,23.19,47541.71,76.51,38.26,27.39,5.15,5.15,60.21,30.94,31001.95,Άγιος Βασίλης,11255,11255,False,False,False,False,False,False,False,False,False,False,60.21,False,,,,False,47541.71,50472.6,False,,False,47541.71,49884.880000000005,False,,,False,47541.71,,False,,,False,27.39,32.474999999999994,False,,,False,0 days 01:00:00,False,22.485,1.0931551724137947,False,50296.755000000005,-1.7213129787785917,False,59.655,1.528050739247312,False,55.28,1.63404668304668,False,34.42,-6.451340136054427,False,False,57.77,5.878228067827221,57.78839285714286,-0.04713095238094667,False,False,False,False
2025-09-22 19:00:00,979,14562.0,2025.0,9.0,22.0,19.0,38.317789,21.818416,23.01,50409.27,58.6,40.55,27.78,4.52,4.52,52.57,33.04,32871.89,Άγιος Βασίλης,11256,11256,False,False,False,False,False,False,False,False,False,False,52.57,False,,,,False,50409.27,50414.175,False,,False,50409.27,49884.880000000005,False,,,False,50409.27,,False,,,False,27.78,32.474999999999994,False,,,False,0 days 01:00:00,False,22.494999999999997,0.7390797872340502,False,50296.755000000005,0.07588719370434038,False,58.59,0.0010007418397624118,False,54.825,-0.8311461748633897,False,34.269999999999996,-6.037937931034496,False,False,57.69833333333333,5.932732830709651,57.77886904761905,-0.031885669362083036,False,False,False,False
2025-09-22 20:00:00,979,14571.0,2025.0,9.0,22.0,20.0,38.317789,21.818416,23.11,49726.52,50.39,43.31,28.7,4.5,4.5,52.56,32.54,32426.67,Άγιος Βασίλης,11257,11257,False,False,False,False,False,False,False,False,False,False,52.56,False,,,,False,49726.52,50387.615,False,,False,49726.52,49884.880000000005,False,,,False,49726.52,,False,,,False,28.7,32.474999999999994,False,,,False,0 days 01:00:00,False,22.52,0.8290729166666657,False,50201.09,-0.330896264595059,False,58.59,-0.7958129496402877,False,54.825,-0.773540506329115,False,34.185,-5.3617862318840785,False,False,57.74875,5.881357660845245,57.78928571428572,0.02124833110815416,False,False,False,False
2025-09-22 21:00:00,979,14580.0,2025.0,9.0,22.0,21.0,38.317789,21.818416,23.03,49892.8,48.4,45.57,29.71,4.29,4.29,49.97,32.66,32535.1,Άγιος Βασίλης,11258,11258,False,False,False,False,False,False,False,False,False,False,49.97,False,,,,False,49892.8,50296.755000000005,False,,False,49892.8,49884.880000000005,False,,,False,49892.8,,False,,,False,29.71,32.474999999999994,False,,,False,0 days 01:00:00,False,22.575,0.5845666666666707,False,50173.39,-0.21543307342060064,False,58.59,-0.9666884669479612,False,54.695,-1.496250000000001,False,34.08,-3.803309677419342,False,False,57.62291666666667,6.018311534964311,57.79785714285715,0.07915343915344408,False,False,False,False
2025-09-22 22:00:00,979,14589.0,2025.0,9.0,22.0,22.0,38.317789,21.818416,23.03,49876.96,48.03,48.04,30.93,4.26,4.26,49.65,32.65,32524.77,Άγιος Βασίλης,11259,11259,False,False,False,False,False,False,False,False,False,False,49.65,False,,,,False,49876.96,50201.09,False,,False,49876.96,49884.880000000005,False,,,False,49876.96,,False,,,False,30.93,32.474999999999994,False,,,False,0 days 01:00:00,False,22.665,0.46451415094339776,False,50103.0,-0.1833304033620521,False,58.59,-0.979741403026135,False,54.695,-1.5538139269406415,False,34.025,-2.5614447852760684,False,False,57.46958333333333,6.177222169542265,57.78744047619048,0.12092671472259298,False,False,False,False
2025-09-22 23:00:00,979,14598.0,2025.0,9.0,22.0,23.0,38.317789,21.818416,22.97,50845.67,46.17,50.62,32.48,4.15,4.15,48.36,33.36,33156.46,Άγιος Βασίλης,11260,11260,False,False,False,False,False,False,False,False,False,False,48.36,False,,,,False,50845.67,50033.715,False,,False,50845.67,49884.880000000005,False,,,False,50845.67,,False,,,False,32.48,32.474999999999994,False,,,False,0 days 01:00:00,False,22.744999999999997,0.29468446601942105,False,50103.0,0.6429321170272129,False,58.59,-1.142098159509203,False,54.66,-1.8316163793103437,False,33.875,-1.0009867021276604,False,False,57.23333333333333,6.418214343750074,57.772380952380956,0.14374458874459606,False,False,False,False
2025-09-23 00:00:00,979,14607.0,2025.0,9.0,23.0,0.0,38.317789,21.818416,22.91,49974.57,47.86,50.61,32.47,4.2,4.2,48.83,32.72,32588.42,Άγιος Βασίλης,11261,11261,False,False,False,False,False,False,False,False,False,False,48.83,False,,,,False,49974.57,50033.715,False,,False,49974.57,49853.74,False,,,False,49974.57,,False,,,False,32.47,32.474999999999994,False,,,False,0 days 01:00:00,False,22.775,0.1821150000000021,False,50004.21,-0.02484318440231827,False,58.59,-0.9296576750160572,False,54.66,-1.4895208333333325,False,33.695,-0.7758333333333358,False,False,57.024166666666666,6.612139637039621,57.75619047619047,0.17736164736164284,False,False,False,False
2025-09-23 01:00:00,979,14616.0,2025.0,9.0,23.0,1.0,38.317789,21.818416,22.82,50789.11,47.37,50.7,32.59,4.02,4.02,46.71,33.32,33119.58,Άγιος Βασίλης,11262,11262,False,False,False,False,False,False,False,False,False,False,46.71,False,,,,False,50789.11,49933.685,False,,False,50789.11,49853.74,False,,,False,50789.11,,False,,,False,32.59,32.474999999999994,False,,,False,0 days 01:00:00,False,22.8,0.028702127659573817,False,50004.21,0.6510428810349502,False,58.59,-0.8774365217391309,False,54.66,-1.823903061224488,False,33.665000000000006,-0.6682834101382522,False,False,56.756249999999994,6.9003514797058365,57.724404761904765,0.1927083333333357,False,False,False,False
2025-09-23 02:00:00,979,14625.0,2025.0,9.0,23.0,2.0,38.317789,21.818416,22.85,51708.31,44.33,51.56,33.14,3.82,3.82,44.33,34.0,33718.99,Άγιος Βασίλης,11263,11263,False,False,False,False,False,False,False,False,False,False,44.33,False,,,,False,51708.31,49933.685,False,,False,51708.31,49778.52,False,,,False,51708.31,,False,,,False,33.14,32.474999999999994,False,,,False,0 days 01:00:00,False,22.835,0.023258620689656027,False,50004.21,1.4134821933643211,False,58.59,-1.030907824222937,False,54.66,-2.369926870748298,False,33.665000000000006,-0.3263709677419398,False,False,56.37583333333333,7.328368889439883,57.679404761904756,0.1871923725242226,False,False,False,False
2025-09-23 03:00:00,979,14634.0,2025.0,9.0,23.0,3.0,38.317789,21.818416,22.86,50733.52,43.62,52.27,33.54,3.68,3.68,42.74,33.28,33083.33,Άγιος Βασίλης,11264,11264,False,False,False,False,False,False,False,False,False,False,42.74,False,,,,False,50733.52,49933.685,False,,False,50733.52,49778.52,False,,,False,50733.52,,False,,,False,33.54,32.474999999999994,False,,,False,0 days 01:00:00,False,22.855,0.008647435897434165,False,50004.21,0.6049332189675081,False,58.59,-1.0204411318847908,False,54.66,-2.7347074829931945,False,33.665000000000006,-0.077707373271894,False,False,55.8975,7.83251819687308,57.61857142857143,0.1647994987468735,False,False,False,False
2025-09-23 04:00:00,979,14643.0,2025.0,9.0,23.0,4.0,38.317789,21.818416,22.67,50437.03,42.49,52.54,33.64,3.58,3.58,41.45,33.06,32889.99,Άγιος Βασίλης,11265,11265,False,False,False,False,False,False,False,False,False,False,41.45,False,,,,False,50437.03,49933.685,False,,False,50437.03,49778.52,False,,,False,50437.03,,False,,,False,33.64,32.474999999999994,False,,,False,0 days 01:00:00,False,22.855,-0.3372499999999967,False,50004.21,0.3759871338326099,False,58.055,-1.0685590330788803,False,54.66,-2.842151515151516,False,33.69,-0.031666666666664935,False,False,55.385,8.363550837335518,57.55583333333334,0.14539855072464292,False,False,False,False
